# This file is generated by gfold V1.1.2 on Tue Jun 27 21:17:47 2017
# Normalization constants :
#    RWPE1	42835828	1
#    dummy	42835828	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0	0	0
LOC148709	LOC148709	0	1	0	0.0402326	0.0402326
LOC149373	LOC149373	0	1	0	0	0
LOC149684	LOC149684	0	1	0	0	0
LOC149950	LOC149950	0	1	0	0	0
LOC150381	LOC150381	0	1	0	2.31308	2.31308
LOC150776	LOC150776	0	1	0	17.0527	17.0527
LOC150935	LOC150935	0	1	0	0	0
LOC151174	LOC151174	0	1	0	0	0
LOC151475	LOC151475	0	1	0	0.0178957	0.0178957
LOC151484	LOC151484	0	1	0	0	0
LOC152225	LOC152225	0	1	0	0	0
LOC152578	LOC152578	0	1	0	0	0
LOC152586	LOC152586	0	1	0	0	0
LOC153684	LOC153684	0	1	0	0.464833	0.464833
LOC153910	LOC153910	0	1	0	0.036909	0.036909
LOC154449	LOC154449	0	1	0	0	0
LOC154761	LOC154761	0	1	0	0.554292	0.554292
LOC154872	LOC154872	0	1	0	0	0
LOC155060	LOC155060	0	1	0	1.36931	1.36931
LOC157273	LOC157273	0	1	0	0	0
LOC158434	LOC158434	0	1	0	0	0
LOC158435	LOC158435	0	1	0	0.0096387	0.0096387
LOC158960	LOC158960	0	1	0	1.28827	1.28827
LOC1720	LOC1720	0	1	0	0	0
LOC200726	LOC200726	0	1	0	0	0
LOC200772	LOC200772	0	1	0	0	0
LOC202181	LOC202181	0	1	0	1.60154	1.60154
LOC220729	LOC220729	0	1	0	11.7871	11.7871
LOC221122	LOC221122	0	1	0	0	0
LOC253044	LOC253044	0	1	0	0	0
LOC253573	LOC253573	0	1	0	0	0
LOC254896	LOC254896	0	1	0	0.470285	0.470285
LOC255654	LOC255654	0	1	0	0	0
LOC256880	LOC256880	0	1	0	0.164649	0.164649
LOC257396	LOC257396	0	1	0	1.62528	1.62528
LOC283038	LOC283038	0	1	0	0.385499	0.385499
LOC283045	LOC283045	0	1	0	0.0178138	0.0178138
LOC283070	LOC283070	0	1	0	2.33159	2.33159
LOC283177	LOC283177	0	1	0	0	0
LOC283194	LOC283194	0	1	0	0	0
LOC283214	LOC283214	0	1	0	0	0
LOC283299	LOC283299	0	1	0	0.00932679	0.00932679
LOC283332	LOC283332	0	1	0	0	0
LOC283335	LOC283335	0	1	0	0.448471	0.448471
LOC283352	LOC283352	0	1	0	0	0
LOC283440	LOC283440	0	1	0	0.0408843	0.0408843
LOC283575	LOC283575	0	1	0	0	0
LOC283585	LOC283585	0	1	0	0	0
LOC283683	LOC283683	0	1	0	0.694694	0.694694
LOC283692	LOC283692	0	1	0	0	0
LOC283693	LOC283693	0	1	0	0.480465	0.480465
LOC283710	LOC283710	0	1	0	0.0226211	0.0226211
LOC283731	LOC283731	0	1	0	0	0
LOC283788	LOC283788	0	1	0	8.15989	8.15989
LOC283856	LOC283856	0	1	0	0	0
LOC283914	LOC283914	0	1	0	0	0
LOC283922	LOC283922	0	1	0	9.71279	9.71279
LOC284009	LOC284009	0	1	0	0.0405294	0.0405294
LOC284023	LOC284023	0	1	0	4.38238	4.38238
LOC284080	LOC284080	0	1	0	1.0138	1.0138
LOC284294	LOC284294	0	1	0	0	0
LOC284344	LOC284344	0	1	0	0.0949533	0.0949533
LOC284379	LOC284379	0	1	0	0	0
LOC284395	LOC284395	0	1	0	0.00904142	0.00904142
LOC284412	LOC284412	0	1	0	1.13538	1.13538
LOC284454	LOC284454	0	1	0	21.45	21.45
LOC284578	LOC284578	0	1	0	0	0
LOC284581	LOC284581	0	1	0	1.54793	1.54793
LOC284632	LOC284632	0	1	0	0	0
LOC284648	LOC284648	0	1	0	0	0
LOC284661	LOC284661	0	1	0	0	0
LOC284757	LOC284757	0	1	0	0.228536	0.228536
LOC284788	LOC284788	0	1	0	0	0
LOC284798	LOC284798	0	1	0	0	0
LOC284801	LOC284801	0	1	0	0	0
LOC284837	LOC284837	0	1	0	0.715885	0.715885
LOC284865	LOC284865	0	1	0	0	0
LOC284889	LOC284889	0	1	0	31.9289	31.9289
LOC284933	LOC284933	0	1	0	0	0
LOC284950	LOC284950	0	1	0	0	0
LOC285000	LOC285000	0	1	0	0	0
LOC285074	LOC285074	0	1	0	97.0284	97.0284
LOC285484	LOC285484	0	1	0	0	0
LOC285593	LOC285593	0	1	0	0.054075	0.054075
LOC285626	LOC285626	0	1	0	0.0886517	0.0886517
LOC285627	LOC285627	0	1	0	0.0116029	0.0116029
LOC285629	LOC285629	0	1	0	0.281507	0.281507
LOC285692	LOC285692	0	1	0	0.0253062	0.0253062
LOC285696	LOC285696	0	1	0	0	0
LOC285740	LOC285740	0	1	0	0.0330548	0.0330548
LOC285762	LOC285762	0	1	0	0	0
LOC285768	LOC285768	0	1	0	0	0
LOC285819	LOC285819	0	1	0	0.482334	0.482334
LOC285847	LOC285847	0	1	0	0.202179	0.202179
LOC285889	LOC285889	0	1	0	0	0
LOC286059	LOC286059	0	1	0	0.239117	0.239117
LOC286083	LOC286083	0	1	0	0	0
LOC286094	LOC286094	0	1	0	0	0
LOC286114	LOC286114	0	1	0	0	0
LOC286177	LOC286177	0	1	0	0	0
LOC286189	LOC286189	0	1	0	0	0
LOC286190	LOC286190	0	1	0	0.848336	0.848336
LOC286238	LOC286238	0	1	0	0	0
LOC286297	LOC286297	0	1	0	0.414301	0.414301
LOC286359	LOC286359	0	1	0	0	0
LOC286367	LOC286367	0	1	0	0.4104	0.4104
LOC286370	LOC286370	0	1	0	0	0
LOC286437	LOC286437	0	1	0	1.15818	1.15818
LOC338694	LOC338694	0	1	0	0	0
LOC338797	LOC338797	0	1	0	0	0
LOC338963	LOC338963	0	1	0	0.0342804	0.0342804
LOC339059	LOC339059	0	1	0	0.174787	0.174787
LOC339166	LOC339166	0	1	0	0	0
LOC339240	LOC339240	0	1	0	0.00740404	0.00740404
LOC339298	LOC339298	0	1	0	0	0
LOC339529	LOC339529	0	1	0	0	0
LOC339539	LOC339539	0	1	0	0.019742	0.019742
LOC339568	LOC339568	0	1	0	0	0
LOC339593	LOC339593	0	1	0	0	0
LOC339622	LOC339622	0	1	0	0	0
LOC339666	LOC339666	0	1	0	0.0899612	0.0899612
LOC339803	LOC339803	0	1	0	6.51869	6.51869
LOC339807	LOC339807	0	1	0	0	0
LOC339862	LOC339862	0	1	0	0	0
LOC339874	LOC339874	0	1	0	0.0118023	0.0118023
LOC339975	LOC339975	0	1	0	2.1022	2.1022
LOC340017	LOC340017	0	1	0	0	0
LOC340074	LOC340074	0	1	0	0	0
LOC340107	LOC340107	0	1	0	0	0
LOC340113	LOC340113	0	1	0	0.0697558	0.0697558
LOC340357	LOC340357	0	1	0	0	0
LOC340515	LOC340515	0	1	0	0	0
LOC341056	LOC341056	0	1	0	3.33173	3.33173
LOC344887	LOC344887	0	1	0	1.2179	1.2179
LOC344967	LOC344967	0	1	0	0.260514	0.260514
LOC349160	LOC349160	0	1	0	0	0
LOC374443	LOC374443	0	1	0	3.05454	3.05454
LOC375196	LOC375196	0	1	0	0.419635	0.419635
LOC387810	LOC387810	0	1	0	0	0
LOC388242	LOC388242	0	1	0	1.97437	1.97437
LOC388282	LOC388282	0	1	0	0.0905545	0.0905545
LOC388436	LOC388436	0	1	0	0.363293	0.363293
LOC388553	LOC388553	0	1	0	0	0
LOC388692	LOC388692	0	1	0	4.06791	4.06791
LOC388780	LOC388780	0	1	0	0.251622	0.251622
LOC388813	LOC388813	0	1	0	0	0
LOC388849	LOC388849	0	1	0	0.184399	0.184399
LOC388882	LOC388882	0	1	0	0	0
LOC388942	LOC388942	0	1	0	0	0
LOC389033	LOC389033	0	1	0	0	0
LOC389247	LOC389247	0	1	0	0.239129	0.239129
LOC389332	LOC389332	0	1	0	0	0
LOC389602	LOC389602	0	1	0	0	0
LOC389641	LOC389641	0	1	0	3.56692	3.56692
LOC389705	LOC389705	0	1	0	0.0505849	0.0505849
LOC389765	LOC389765	0	1	0	5.21423	5.21423
LOC389831	LOC389831	0	1	0	15.3827	15.3827
LOC389834	LOC389834	0	1	0	1.21206	1.21206
LOC389895	LOC389895	0	1	0	0	0
LOC389906	LOC389906	0	1	0	24.7005	24.7005
LOC390705	LOC390705	0	1	0	0	0
LOC391003	LOC391003	0	1	0	0	0
LOC391322	LOC391322	0	1	0	3.35869	3.35869
LOC392196	LOC392196	0	1	0	0.0162118	0.0162118
LOC392232	LOC392232	0	1	0	0	0
LOC392364	LOC392364	0	1	0	0	0
LOC392452	LOC392452	0	1	0	0.139373	0.139373
LOC399715	LOC399715	0	1	0	0.196771	0.196771
LOC399815	LOC399815	0	1	0	2.13332	2.13332
LOC400043	LOC400043	0	1	0	0.853471	0.853471
LOC400548	LOC400548	0	1	0	0	0
LOC400553	LOC400553	0	1	0	0	0
LOC400558	LOC400558	0	1	0	0	0
LOC400620	LOC400620	0	1	0	0.00943611	0.00943611
LOC400644	LOC400644	0	1	0	0	0
LOC400654	LOC400654	0	1	0	0	0
LOC400655	LOC400655	0	1	0	0	0
LOC400684	LOC400684	0	1	0	0.466408	0.466408
LOC400685	LOC400685	0	1	0	0.0224471	0.0224471
LOC400736	LOC400736	0	1	0	0	0
LOC400794	LOC400794	0	1	0	0	0
LOC400863	LOC400863	0	1	0	0.0825274	0.0825274
LOC400867	LOC400867	0	1	0	0.0122129	0.0122129
LOC400891	LOC400891	0	1	0	0.0181708	0.0181708
LOC400927	LOC400927	0	1	0	2.12656	2.12656
LOC400940	LOC400940	0	1	0	0	0
LOC400958	LOC400958	0	1	0	0	0
LOC401010	LOC401010	0	1	0	4.8927	4.8927
LOC401052	LOC401052	0	1	0	1.48906	1.48906
LOC401127	LOC401127	0	1	0	0.651223	0.651223
LOC401134	LOC401134	0	1	0	0	0
LOC401177	LOC401177	0	1	0	0	0
LOC401242	LOC401242	0	1	0	0.0167648	0.0167648
LOC401286	LOC401286	0	1	0	0	0
LOC401320	LOC401320	0	1	0	1.21821	1.21821
LOC401324	LOC401324	0	1	0	0	0
LOC401463	LOC401463	0	1	0	0	0
LOC401557	LOC401557	0	1	0	0	0
LOC402160	LOC402160	0	1	0	0	0
LOC407835	LOC407835	0	1	0	11.0774	11.0774
LOC439994	LOC439994	0	1	0	8.26299	8.26299
LOC440028	LOC440028	0	1	0	0.434372	0.434372
LOC440040	LOC440040	0	1	0	0.0214076	0.0214076
LOC440117	LOC440117	0	1	0	0	0
LOC440173	LOC440173	0	1	0	3.78661	3.78661
LOC440300	LOC440300	0	1	0	22.9052	22.9052
LOC440311	LOC440311	0	1	0	12.6738	12.6738
LOC440416	LOC440416	0	1	0	0.00672959	0.00672959
LOC440434	LOC440434	0	1	0	16.1945	16.1945
LOC440461	LOC440461	0	1	0	0.0284175	0.0284175
LOC440600	LOC440600	0	1	0	0.0178957	0.0178957
LOC440602	LOC440602	0	1	0	0	0
LOC440700	LOC440700	0	1	0	0.0192933	0.0192933
LOC440704	LOC440704	0	1	0	0	0
LOC440895	LOC440895	0	1	0	0.163633	0.163633
LOC440896	LOC440896	0	1	0	0.0220097	0.0220097
LOC440910	LOC440910	0	1	0	0	0
LOC441025	LOC441025	0	1	0	0.0204243	0.0204243
LOC441081	LOC441081	0	1	0	3.99165	3.99165
LOC441155	LOC441155	0	1	0	35.1151	35.1151
LOC441178	LOC441178	0	1	0	0.0182596	0.0182596
LOC441204	LOC441204	0	1	0	0	0
LOC441242	LOC441242	0	1	0	1.76013	1.76013
LOC441454	LOC441454	0	1	0	1.65663	1.65663
LOC441455	LOC441455	0	1	0	0.425227	0.425227
LOC441461	LOC441461	0	1	0	0.592082	0.592082
LOC441601	LOC441601	0	1	0	1.311	1.311
LOC441666	LOC441666	0	1	0	0.273368	0.273368
LOC442028	LOC442028	0	1	0	0.014021	0.014021
LOC442132	LOC442132	0	1	0	0	0
LOC442497	LOC442497	0	1	0	0.0415575	0.0415575
LOC493754	LOC493754	0	1	0	10.2453	10.2453
LOC494127	LOC494127	0	1	0	0	0
LOC494141	LOC494141	0	1	0	1.14022	1.14022
LOC541473	LOC541473	0	1	0	3.27244	3.27244
LOC54944	LOC54944	0	1	0	0.59464	0.59464
LOC550113	LOC550113	0	1	0	0.00837637	0.00837637
LOC550643	LOC550643	0	1	0	21.4612	21.4612
LOC553103	LOC553103	0	1	0	1.46473	1.46473
LOC554206	LOC554206	0	1	0	0.922992	0.922992
LOC554223	LOC554223	0	1	0	2.28908	2.28908
LOC574538	LOC574538	0	1	0	0.0241167	0.0241167
LOC606724	LOC606724	0	1	0	0.490612	0.490612
LOC613037	LOC613037	0	1	0	6.22982	6.22982
LOC613038	LOC613038	0	1	0	1.97437	1.97437
LOC63930	LOC63930	0	1	0	0	0
LOC641367	LOC641367	0	1	0	0.173311	0.173311
LOC641515	LOC641515	0	1	0	0	0
LOC641746	LOC641746	0	1	0	5.27408	5.27408
LOC642236	LOC642236	0	1	0	7.60727	7.60727
LOC642361	LOC642361	0	1	0	4.72114	4.72114
LOC642366	LOC642366	0	1	0	0.467038	0.467038
LOC642423	LOC642423	0	1	0	162.499	162.499
LOC642426	LOC642426	0	1	0	0	0
LOC642846	LOC642846	0	1	0	39.8312	39.8312
LOC642852	LOC642852	0	1	0	5.20333	5.20333
LOC642929	LOC642929	0	1	0	0	0
LOC642943	LOC642943	0	1	0	0	0
LOC643072	LOC643072	0	1	0	0.475264	0.475264
LOC643201	LOC643201	0	1	0	0.0108784	0.0108784
LOC643339	LOC643339	0	1	0	0.0807784	0.0807784
LOC643355	LOC643355	0	1	0	0.0307676	0.0307676
LOC643387	LOC643387	0	1	0	2.52852	2.52852
LOC643406	LOC643406	0	1	0	0.104465	0.104465
LOC643441	LOC643441	0	1	0	0	0
LOC643486	LOC643486	0	1	0	0	0
LOC643542	LOC643542	0	1	0	0.00780506	0.00780506
LOC643623	LOC643623	0	1	0	0	0
LOC643711	LOC643711	0	1	0	0.00536665	0.00536665
LOC643733	LOC643733	0	1	0	6.4868	6.4868
LOC643770	LOC643770	0	1	0	0.179084	0.179084
LOC643802	LOC643802	0	1	0	0.0347395	0.0347395
LOC643923	LOC643923	0	1	0	0	0
LOC644050	LOC644050	0	1	0	0.0106549	0.0106549
LOC644145	LOC644145	0	1	0	0	0
LOC644172	LOC644172	0	1	0	0.786095	0.786095
LOC644189	LOC644189	0	1	0	0.108329	0.108329
LOC644554	LOC644554	0	1	0	0.0882607	0.0882607
LOC644656	LOC644656	0	1	0	2.83897	2.83897
LOC644669	LOC644669	0	1	0	0	0
LOC644762	LOC644762	0	1	0	0.318209	0.318209
LOC644838	LOC644838	0	1	0	0	0
LOC644919	LOC644919	0	1	0	0	0
LOC644936	LOC644936	0	1	0	0	0
LOC644961	LOC644961	0	1	0	0.82746	0.82746
LOC645166	LOC645166	0	1	0	4.93483	4.93483
LOC645354	LOC645354	0	1	0	0.042177	0.042177
LOC645355	LOC645355	0	1	0	0	0
LOC645382	LOC645382	0	1	0	0	0
LOC645434	LOC645434	0	1	0	0	0
LOC645513	LOC645513	0	1	0	5.07886	5.07886
LOC645638	LOC645638	0	1	0	1.39092	1.39092
LOC645752	LOC645752	0	1	0	0	0
LOC645949	LOC645949	0	1	0	0	0
LOC646214	LOC646214	0	1	0	2.08589	2.08589
LOC646268	LOC646268	0	1	0	0.223664	0.223664
LOC646471	LOC646471	0	1	0	2.97803	2.97803
LOC646522	LOC646522	0	1	0	0	0
LOC646626	LOC646626	0	1	0	1.65623	1.65623
LOC646719	LOC646719	0	1	0	2.93234	2.93234
LOC646736	LOC646736	0	1	0	0	0
LOC646743	LOC646743	0	1	0	0	0
LOC646762	LOC646762	0	1	0	1.59427	1.59427
LOC646813	LOC646813	0	1	0	0	0
LOC646862	LOC646862	0	1	0	0.282969	0.282969
LOC646903	LOC646903	0	1	0	0.297161	0.297161
LOC646938	LOC646938	0	1	0	4.90195	4.90195
LOC647323	LOC647323	0	1	0	0.101186	0.101186
LOC647859	LOC647859	0	1	0	29.686	29.686
LOC648691	LOC648691	0	1	0	0	0
LOC648987	LOC648987	0	1	0	1.62423	1.62423
LOC649133	LOC649133	0	1	0	0.0109704	0.0109704
LOC649324	LOC649324	0	1	0	0.042177	0.042177
LOC649330	LOC649330	0	1	0	0	0
LOC649352	LOC649352	0	1	0	0	0
LOC650226	LOC650226	0	1	0	0.322096	0.322096
LOC650293	LOC650293	0	1	0	0	0
LOC650368	LOC650368	0	1	0	2.5131	2.5131
LOC652276	LOC652276	0	1	0	2.83855	2.83855
LOC653160	LOC653160	0	1	0	0.284544	0.284544
LOC653486	LOC653486	0	1	0	0	0
LOC653513	LOC653513	0	1	0	6.70832	6.70832
LOC653602	LOC653602	0	1	0	4.04963	4.04963
LOC653653	LOC653653	0	1	0	4.78974	4.78974
LOC653712	LOC653712	0	1	0	1.16302	1.16302
LOC653786	LOC653786	0	1	0	0.043865	0.043865
LOC654342	LOC654342	0	1	0	9.33798	9.33798
LOC654841	LOC654841	0	1	0	0.167949	0.167949
LOC727751	LOC727751	0	1	0	130.459	130.459
LOC727896	LOC727896	0	1	0	1.0546	1.0546
LOC727924	LOC727924	0	1	0	0.0145906	0.0145906
LOC728024	LOC728024	0	1	0	2.91225	2.91225
LOC728040	LOC728040	0	1	0	0	0
LOC728084	LOC728084	0	1	0	0.018609	0.018609
LOC728175	LOC728175	0	1	0	0.0248615	0.0248615
LOC728228	LOC728228	0	1	0	0	0
LOC728323	LOC728323	0	1	0	10.3893	10.3893
LOC728392	LOC728392	0	1	0	1.54799	1.54799
LOC728463	LOC728463	0	1	0	0.838239	0.838239
LOC728554	LOC728554	0	1	0	193.097	193.097
LOC728613	LOC728613	0	1	0	3.06312	3.06312
LOC728637	LOC728637	0	1	0	0	0
LOC728730	LOC728730	0	1	0	1.27994	1.27994
LOC728739	LOC728739	0	1	0	0	0
LOC728743	LOC728743	0	1	0	1.01168	1.01168
LOC728752	LOC728752	0	1	0	2.57554	2.57554
LOC728819	LOC728819	0	1	0	1.47652	1.47652
LOC728989	LOC728989	0	1	0	1.71399	1.71399
LOC729041	LOC729041	0	1	0	0.0368507	0.0368507
LOC729080	LOC729080	0	1	0	32.792	32.792
LOC729159	LOC729159	0	1	0	0.588528	0.588528
LOC729218	LOC729218	0	1	0	2.44099	2.44099
LOC729296	LOC729296	0	1	0	0.0370849	0.0370849
LOC729506	LOC729506	0	1	0	0	0
LOC729603	LOC729603	0	1	0	0.671046	0.671046
LOC729609	LOC729609	0	1	0	0.148694	0.148694
LOC729683	LOC729683	0	1	0	0.298274	0.298274
LOC729732	LOC729732	0	1	0	0.105527	0.105527
LOC729737	LOC729737	0	1	0	7.64233	7.64233
LOC729739	LOC729739	0	1	0	0	0
LOC729911	LOC729911	0	1	0	0	0
LOC729930	LOC729930	0	1	0	0.0422533	0.0422533
LOC729950	LOC729950	0	1	0	0	0
LOC729966	LOC729966	0	1	0	0	0
LOC729970	LOC729970	0	1	0	0.294264	0.294264
LOC729987	LOC729987	0	1	0	0.0721477	0.0721477
LOC730101	LOC730101	0	1	0	0.765003	0.765003
LOC730102	LOC730102	0	1	0	0.164843	0.164843
LOC730159	LOC730159	0	1	0	0	0
LOC730183	LOC730183	0	1	0	0.681897	0.681897
LOC730668	LOC730668	0	1	0	0.224363	0.224363
LOC731157	LOC731157	0	1	0	0.294883	0.294883
LOC731424	LOC731424	0	1	0	0	0
LOC79999	LOC79999	0	1	0	0.383255	0.383255
LOC80154	LOC80154	0	1	0	149.328	149.328
LOC81691	LOC81691	0	1	0	1.87536	1.87536
LOC90246	LOC90246	0	1	0	0.508974	0.508974
LOC90784	LOC90784	0	1	0	2.33897	2.33897
LOC90834	LOC90834	0	1	0	0.568918	0.568918
LOC91450	LOC91450	0	1	0	0.775814	0.775814
LOC93432	LOC93432	0	1	0	0	0
LOC93622	LOC93622	0	1	0	14.8495	14.8495
LOH12CR1	LOH12CR1	0	1	0	1.54513	1.54513
LOH12CR2	LOH12CR2	0	1	0	0.425005	0.425005
LONP1	LONP1	0	1	0	33.4854	33.4854
LONP2	LONP2	0	1	0	19.0491	19.0491
LONRF1	LONRF1	0	1	0	2.12997	2.12997
LONRF2	LONRF2	0	1	0	0	0
LONRF3	LONRF3	0	1	0	0.202196	0.202196
LOR	LOR	0	1	0	0.0379901	0.0379901
LOX	LOX	0	1	0	6.87074	6.87074
LOXHD1	LOXHD1	0	1	0	0	0
LOXL1	LOXL1	0	1	0	1.6908	1.6908
LOXL1-AS1	LOXL1-AS1	0	1	0	1.23948	1.23948
LOXL2	LOXL2	0	1	0	0.876201	0.876201
LOXL3	LOXL3	0	1	0	3.37547	3.37547
LOXL4	LOXL4	0	1	0	0.165974	0.165974
LPA	LPA	0	1	0	0.0395738	0.0395738
LPAL2	LPAL2	0	1	0	0.279915	0.279915
LPAR1	LPAR1	0	1	0	21.09	21.09
LPAR2	LPAR2	0	1	0	5.17909	5.17909
LPAR3	LPAR3	0	1	0	18.8279	18.8279
LPAR4	LPAR4	0	1	0	0	0
LPAR5	LPAR5	0	1	0	2.39845	2.39845
LPAR6	LPAR6	0	1	0	10.5316	10.5316
LPCAT1	LPCAT1	0	1	0	12.1221	12.1221
LPCAT2	LPCAT2	0	1	0	2.8033	2.8033
LPCAT3	LPCAT3	0	1	0	12.3077	12.3077
LPCAT4	LPCAT4	0	1	0	6.96188	6.96188
LPGAT1	LPGAT1	0	1	0	14.1504	14.1504
LPHN1	LPHN1	0	1	0	1.66092	1.66092
LPHN2	LPHN2	0	1	0	4.26722	4.26722
LPHN3	LPHN3	0	1	0	0.247742	0.247742
LPHN3-AS1	LPHN3-AS1	0	1	0	0	0
LPIN1	LPIN1	0	1	0	7.25532	7.25532
LPIN2	LPIN2	0	1	0	2.32737	2.32737
LPIN3	LPIN3	0	1	0	11.0277	11.0277
LPL	LPL	0	1	0	0.0249212	0.0249212
LPO	LPO	0	1	0	0.015673	0.015673
LPP	LPP	0	1	0	7.39429	7.39429
LPP-AS1	LPP-AS1	0	1	0	0.188646	0.188646
LPP-AS2	LPP-AS2	0	1	0	0.890719	0.890719
LPPR1	LPPR1	0	1	0	0.0174476	0.0174476
LPPR2	LPPR2	0	1	0	1.99151	1.99151
LPPR3	LPPR3	0	1	0	0.0391201	0.0391201
LPPR4	LPPR4	0	1	0	0	0
LPPR5	LPPR5	0	1	0	0	0
LPXN	LPXN	0	1	0	5.87921	5.87921
LRAT	LRAT	0	1	0	0.224471	0.224471
LRBA	LRBA	0	1	0	14.3162	14.3162
LRCH1	LRCH1	0	1	0	1.89197	1.89197
LRCH2	LRCH2	0	1	0	0	0
LRCH3	LRCH3	0	1	0	4.95227	4.95227
LRCH4	LRCH4	0	1	0	1.86125	1.86125
LRCOL1	LRCOL1	0	1	0	0	0
LRFN1	LRFN1	0	1	0	0.126713	0.126713
LRFN2	LRFN2	0	1	0	0	0
LRFN3	LRFN3	0	1	0	0.928228	0.928228
LRFN4	LRFN4	0	1	0	10.0564	10.0564
LRFN5	LRFN5	0	1	0	0	0
LRG1	LRG1	0	1	0	0	0
LRGUK	LRGUK	0	1	0	0.0259388	0.0259388
LRIF1	LRIF1	0	1	0	16.828	16.828
LRIG1	LRIG1	0	1	0	9.41249	9.41249
LRIG2	LRIG2	0	1	0	6.00049	6.00049
LRIG3	LRIG3	0	1	0	10.7387	10.7387
LRIT1	LRIT1	0	1	0	0	0
LRIT2	LRIT2	0	1	0	0	0
LRIT3	LRIT3	0	1	0	0.0651366	0.0651366
LRMP	LRMP	0	1	0	0.0244109	0.0244109
LRP1	LRP1	0	1	0	4.7245	4.7245
LRP10	LRP10	0	1	0	30.1904	30.1904
LRP11	LRP11	0	1	0	23.2288	23.2288
LRP12	LRP12	0	1	0	6.52691	6.52691
LRP1B	LRP1B	0	1	0	0.00847315	0.00847315
LRP2	LRP2	0	1	0	0	0
LRP2BP	LRP2BP	0	1	0	0.176513	0.176513
LRP3	LRP3	0	1	0	3.38369	3.38369
LRP4	LRP4	0	1	0	3.15825	3.15825
LRP4-AS1	LRP4-AS1	0	1	0	1.39463	1.39463
LRP5	LRP5	0	1	0	8.42128	8.42128
LRP5L	LRP5L	0	1	0	1.63496	1.63496
LRP6	LRP6	0	1	0	4.88755	4.88755
LRP8	LRP8	0	1	0	2.143	2.143
LRPAP1	LRPAP1	0	1	0	7.20873	7.20873
LRPPRC	LRPPRC	0	1	0	36.0067	36.0067
LRR1	LRR1	0	1	0	11.6668	11.6668
LRRC1	LRRC1	0	1	0	8.09732	8.09732
LRRC10	LRRC10	0	1	0	0.0179715	0.0179715
LRRC10B	LRRC10B	0	1	0	0	0
LRRC14	LRRC14	0	1	0	5.6064	5.6064
LRRC14B	LRRC14B	0	1	0	0	0
LRRC15	LRRC15	0	1	0	0	0
LRRC16A	LRRC16A	0	1	0	4.65523	4.65523
LRRC16B	LRRC16B	0	1	0	0.0659748	0.0659748
LRRC17	LRRC17	0	1	0	0.164546	0.164546
LRRC18	LRRC18	0	1	0	0	0
LRRC19	LRRC19	0	1	0	0.103525	0.103525
LRRC2	LRRC2	0	1	0	0.00909248	0.00909248
LRRC2-AS1	LRRC2-AS1	0	1	0	0.147519	0.147519
LRRC20	LRRC20	0	1	0	4.07651	4.07651
LRRC23	LRRC23	0	1	0	3.83895	3.83895
LRRC24	LRRC24	0	1	0	2.68757	2.68757
LRRC25	LRRC25	0	1	0	0	0
LRRC26	LRRC26	0	1	0	0	0
LRRC27	LRRC27	0	1	0	0.612253	0.612253
LRRC28	LRRC28	0	1	0	3.32639	3.32639
LRRC29	LRRC29	0	1	0	1.00072	1.00072
LRRC3	LRRC3	0	1	0	0.260941	0.260941
LRRC3-AS1	LRRC3-AS1	0	1	0	0	0
LRRC30	LRRC30	0	1	0	0	0
LRRC31	LRRC31	0	1	0	0	0
LRRC32	LRRC32	0	1	0	0.0210031	0.0210031
LRRC34	LRRC34	0	1	0	0.203168	0.203168
LRRC36	LRRC36	0	1	0	0.0183746	0.0183746
LRRC37A	LRRC37A	0	1	0	14.1143	14.1143
LRRC37A11P	LRRC37A11P	0	1	0	0	0
LRRC37A2	LRRC37A2	0	1	0	11.8146	11.8146
LRRC37A3	LRRC37A3	0	1	0	7.45884	7.45884
LRRC37A4P	LRRC37A4P	0	1	0	0	0
LRRC37A5P	LRRC37A5P	0	1	0	0.127917	0.127917
LRRC37A6P	LRRC37A6P	0	1	0	0.180856	0.180856
LRRC37B	LRRC37B	0	1	0	5.59908	5.59908
LRRC37BP1	LRRC37BP1	0	1	0	9.55736	9.55736
LRRC38	LRRC38	0	1	0	0.0734118	0.0734118
LRRC39	LRRC39	0	1	0	1.95541	1.95541
LRRC3B	LRRC3B	0	1	0	0	0
LRRC3C	LRRC3C	0	1	0	0	0
LRRC4	LRRC4	0	1	0	0.119653	0.119653
LRRC40	LRRC40	0	1	0	8.73553	8.73553
LRRC41	LRRC41	0	1	0	23.8042	23.8042
LRRC42	LRRC42	0	1	0	20.8642	20.8642
LRRC43	LRRC43	0	1	0	0.0223504	0.0223504
LRRC45	LRRC45	0	1	0	2.18269	2.18269
LRRC46	LRRC46	0	1	0	0.72877	0.72877
LRRC47	LRRC47	0	1	0	21.2908	21.2908
LRRC48	LRRC48	0	1	0	0.343042	0.343042
LRRC49	LRRC49	0	1	0	5.79625	5.79625
LRRC4B	LRRC4B	0	1	0	0.00789481	0.00789481
LRRC4C	LRRC4C	0	1	0	0.012514	0.012514
LRRC52	LRRC52	0	1	0	0	0
LRRC55	LRRC55	0	1	0	0	0
LRRC56	LRRC56	0	1	0	0.740575	0.740575
