# This file is generated by gfold V1.1.2 on Tue Jun 27 19:11:36 2017
# Normalization constants :
#    RWPE1	42835828	1.04939
#    AQ0396	39134511	1
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	0.0695516	0	0
KLHL12	KLHL12	0	1	6.84306e-05	17.2464	17.9896
KLHL13	KLHL13	0.611922	1	0.844197	1.58636	2.97438
KLHL14	KLHL14	0	1	0.0695516	0	0
KLHL15	KLHL15	0	1	-0.120898	3.48537	3.34272
KLHL17	KLHL17	-0.223596	1	-0.567878	2.15786	1.51484
KLHL18	KLHL18	-0.560764	1	-0.711302	6.58954	4.19574
KLHL2	KLHL2	-0.904888	1	-1.05249	11.4213	5.73953
KLHL20	KLHL20	-0.378755	1	-0.541357	7.17736	5.14156
KLHL21	KLHL21	-0.364356	1	-0.460263	15.4835	11.7371
KLHL22	KLHL22	1.27876	1	1.47575	3.46248	10.061
KLHL23	KLHL23	0.072219	1	0.222162	5.43665	6.61553
KLHL24	KLHL24	-1.24508	1	-1.35018	11.7585	4.8086
KLHL25	KLHL25	0	1	-0.0816125	2.41631	2.38105
KLHL26	KLHL26	0	1	0.223503	1.65254	2.01346
KLHL28	KLHL28	-0.113065	1	-0.255569	4.42952	3.8694
KLHL29	KLHL29	-2.01595	1	-2.52606	1.24439	0.22115
KLHL3	KLHL3	4.70798	1	6.02375	0.0177866	1.405
KLHL30	KLHL30	4.05156	1	5.69404	0.0126703	1.01934
KLHL31	KLHL31	0	1	-0.756419	0.154468	0.0934374
KLHL32	KLHL32	0	1	-0.582525	0.0545698	0.0358386
KLHL33	KLHL33	0	1	0.0695516	0	0
KLHL34	KLHL34	0	1	0.0695516	0	0
KLHL35	KLHL35	5.13236	1	5.79747	0.240918	14.6619
KLHL36	KLHL36	0	1	0.152196	9.4822	10.9916
KLHL38	KLHL38	0	1	1.06955	0	0.0139329
KLHL4	KLHL4	-1.42636	1	-1.82687	1.22805	0.357871
KLHL40	KLHL40	0	1	0.0695516	0	0
KLHL41	KLHL41	0	1	-0.847986	0.151591	0.0829639
KLHL42	KLHL42	0	1	-0.0693825	6.91435	6.87309
KLHL5	KLHL5	-0.190519	1	-0.236315	35.0613	31.045
KLHL6	KLHL6	0	1	-0.930448	0.00369382	0
KLHL7	KLHL7	0.988496	1	1.11766	5.62948	12.7484
KLHL7-AS1	KLHL7-AS1	0	1	-0.313064	1.59336	1.33545
KLHL8	KLHL8	-0.510404	1	-0.687806	3.78448	2.44878
KLHL9	KLHL9	-1.0385	1	-1.12985	23.2762	11.0911
KLK1	KLK1	0	1	1.65451	0	0.0583399
KLK10	KLK10	-2.33632	1	-2.91396	1.84713	0.248841
KLK11	KLK11	-1.86693	1	-3.01018	1.41298	0.168111
KLK12	KLK12	-3.20478	1	-5.99654	1.43461	0
KLK13	KLK13	0	1	1.48459	0.0371144	0.142186
KLK14	KLK14	0	1	-1.51541	0.0412091	0
KLK15	KLK15	0	1	1.06955	0	0.0195209
KLK2	KLK2	4.15981	1	5.69891	0.0236764	1.7018
KLK3	KLK3	7.05329	1	9.78894	0	11.2883
KLK4	KLK4	-0.406696	1	-0.991849	1.64645	0.85366
KLK5	KLK5	-0.332959	1	-0.392783	111.437	88.5278
KLK6	KLK6	1.59758	1	2.15701	0.532117	2.52393
KLK7	KLK7	-1.37163	1	-1.77175	3.28032	0.993391
KLK8	KLK8	0.826298	1	1.06	6.14127	13.3774
KLK9	KLK9	-0.885582	1	-2.11487	0.795481	0.177697
KLKB1	KLKB1	0	1	0.0695516	0	0
KLKP1	KLKP1	0	1	0.0695516	0	0
KLLN	KLLN	0.919713	1	1.69758	0.114623	0.400291
KLRAP1	KLRAP1	-0.37383	1	-0.961475	0.983279	0.520779
KLRB1	KLRB1	0	1	0.39148	0.220831	0.310778
KLRC1	KLRC1	0	1	-0.471017	0.204422	0.14917
KLRC2	KLRC2	0	1	-0.464272	1.84758	1.39035
KLRC3	KLRC3	-0.0828743	1	-0.563909	2.44663	1.7184
KLRC4	KLRC4	-0.122323	1	-1.00084	1.0314	0.523173
KLRC4-KLRK1	KLRC4-KLRK1	-0.757312	1	-1.53711	0.791354	0.275609
KLRD1	KLRD1	0	1	-1.51541	0.0139165	0
KLRF1	KLRF1	1.81136	1	3.46187	0.0564342	0.844213
KLRF2	KLRF2	0	1	0.0695516	0	0
KLRG1	KLRG1	0	1	-0.863334	0.261129	0.142913
KLRG2	KLRG2	-0.338435	1	-0.901879	1.49686	0.82749
KLRK1	KLRK1	-1.5545	1	-3.21585	0.558281	0.0482433
KMO	KMO	2.61577	1	2.82332	1.26345	9.35548
KMT2A	KMT2A	-0.64945	1	-0.775365	2.76301	1.6831
KMT2B	KMT2B	-0.590646	1	-0.812879	1.74998	1.03768
KMT2C	KMT2C	-0.132556	1	-0.236961	3.18844	2.8217
KMT2D	KMT2D	-0.0240237	1	-0.177511	1.25146	1.15402
KMT2E	KMT2E	0	1	0.0997806	3.53082	3.94668
KMT2E-AS1	KMT2E-AS1	-0.389382	1	-0.671308	2.39934	1.56866
KNCN	KNCN	0	1	0.0695516	0	0
KNDC1	KNDC1	-1.20702	1	-2.7378	0.141317	0.0188638
KNG1	KNG1	0	1	0.0695516	0	0
KNOP1	KNOP1	0.506933	1	0.634371	13.8034	22.3555
KNSTRN	KNSTRN	0.559559	1	0.658554	21.8292	35.9475
KNTC1	KNTC1	0.571434	1	0.636103	15.0628	24.4192
KPNA1	KPNA1	-0.41915	1	-0.50639	12.2052	8.961
KPNA2	KPNA2	2.01062	1	2.08077	33.2253	146.645
KPNA3	KPNA3	-0.45101	1	-0.566604	11.1455	7.84749
KPNA4	KPNA4	-0.0622508	1	-0.135123	11.8479	11.2528
KPNA5	KPNA5	0.165091	1	0.407468	3.67807	5.09163
KPNA6	KPNA6	0.221498	1	0.286343	15.7575	20.0451
KPNA7	KPNA7	1.39593	1	2.03422	0.415637	1.81979
KPNB1	KPNB1	0.310144	1	0.348446	73.3481	97.4086
KPRP	KPRP	0	1	0.0695516	0	0
KPTN	KPTN	0	1	-0.165826	3.64396	3.38601
KRAS	KRAS	-0.0841543	1	-0.190324	8.67755	7.93185
KRBA1	KRBA1	-0.0863009	1	-0.369137	1.87793	1.51494
KRBA2	KRBA2	0	1	-0.0665851	2.49615	2.48503
KRBOX1	KRBOX1	0.384365	1	0.600894	13.5475	21.4482
KRBOX4	KRBOX4	0	1	0.107486	5.2775	5.93082
KRCC1	KRCC1	1.06616	1	1.25984	5.60652	14.0228
KREMEN1	KREMEN1	-1.53665	1	-1.72663	4.21389	1.32565
KREMEN2	KREMEN2	-1.93501	1	-2.32531	4.82334	0.993793
KRI1	KRI1	0.3714	1	0.490597	10.6975	15.6804
KRIT1	KRIT1	0.0466593	1	0.157204	8.22504	9.56722
KRR1	KRR1	0	1	0.0236391	14.8679	15.7641
KRT1	KRT1	0	1	-0.116862	0.619103	0.594253
KRT10	KRT10	-0.795682	1	-0.961322	13.3852	7.16436
KRT12	KRT12	0	1	0.0695516	0	0
KRT13	KRT13	-0.645706	1	-0.682268	306.955	199.521
KRT14	KRT14	-6.08384	1	-6.13539	4450.59	66.0221
KRT15	KRT15	-3.72905	1	-3.80919	341.902	25.4279
KRT16	KRT16	-5.56974	1	-5.65664	1065.21	22.0109
KRT16P1	KRT16P1	-5.35719	1	-5.80759	37.0304	0.675779
KRT16P2	KRT16P2	-6.18277	1	-6.5525	108.024	1.18436
KRT16P3	KRT16P3	-5.91913	1	-6.2941	70.7871	0.928008
KRT17	KRT17	-3.71642	1	-3.73975	4583.01	357.822
KRT18	KRT18	2.60883	1	2.65805	81.5324	536.86
KRT18P55	KRT18P55	0	1	-0.930448	0.0598588	0.0262081
KRT19	KRT19	2.15204	1	2.17283	507.669	2387.75
KRT19P2	KRT19P2	0	1	0.0695516	0	0
KRT2	KRT2	0.785685	1	1.32786	0.483532	1.28082
KRT20	KRT20	0	1	1.87691	0.0129335	0.0849404
KRT222	KRT222	0	1	1.06955	0	0.0147279
KRT23	KRT23	6.05678	1	6.83774	0.134608	17.1966
KRT24	KRT24	0	1	0.0695516	0	0
KRT25	KRT25	0	1	0.0695516	0	0
KRT26	KRT26	0	1	0.0695516	0	0
KRT27	KRT27	0	1	0.0695516	0	0
KRT28	KRT28	0	1	0.0695516	0	0
KRT3	KRT3	2.44769	1	2.88717	0.596256	4.6681
KRT31	KRT31	-2.10934	1	-2.33568	19.2907	3.97311
KRT32	KRT32	-2.97604	1	-3.08561	105.268	12.923
KRT33A	KRT33A	-3.60837	1	-3.84601	54.4957	3.93427
KRT33B	KRT33B	-0.650474	1	-0.820888	15.8199	9.33388
KRT34	KRT34	-4.82589	1	-5.29658	25.2801	0.65635
KRT35	KRT35	0.107492	1	0.303749	7.51621	9.67982
KRT36	KRT36	-2.60233	1	-2.72214	85.8253	13.5536
KRT37	KRT37	0	1	0.0695516	0	0
KRT38	KRT38	0	1	0.0695516	0	0
KRT39	KRT39	0	1	1.06955	0	0.0150666
KRT4	KRT4	2.71223	1	2.79949	18.1258	131.692
KRT40	KRT40	0	1	1.06955	0	0.0131852
KRT42P	KRT42P	-2.02157	1	-3.88464	0.244535	0.0089221
KRT5	KRT5	-2.70921	1	-2.72768	2650.38	417.345
KRT6A	KRT6A	-4.58156	1	-4.6346	1016.86	42.689
KRT6B	KRT6B	-3.69191	1	-3.73659	854.443	66.8496
KRT6C	KRT6C	-3.01606	1	-3.0561	690.119	86.5382
KRT7	KRT7	-1.50203	1	-1.53004	789.901	285.286
KRT71	KRT71	0.755379	1	1.41747	0.329818	0.936375
KRT72	KRT72	1.19657	1	1.61799	0.915261	2.95475
KRT73	KRT73	1.78877	1	2.36723	0.357738	1.96905
KRT74	KRT74	0.793562	1	1.46187	0.259574	0.760721
KRT75	KRT75	-3.4181	1	-3.5095	187.21	17.1355
KRT76	KRT76	2.09858	1	2.34884	1.89233	10.0938
KRT77	KRT77	0.743679	1	1.50696	0.16251	0.494971
KRT78	KRT78	1.25004	1	2.16266	0.183818	0.905417
KRT79	KRT79	0	1	0.0695516	0	0
KRT8	KRT8	2.89622	1	2.93134	106.181	844.915
KRT80	KRT80	2.94328	1	3.06341	5.10783	44.583
KRT81	KRT81	6.7855	1	6.92283	7.04015	892.518
KRT82	KRT82	-2.22548	1	-2.43684	13.993	2.68777
KRT83	KRT83	-3.08591	1	-3.30585	31.1266	3.27077
KRT84	KRT84	-4.83426	1	-5.53114	10.3718	0.221878
KRT85	KRT85	0	1	0.16946	4.82643	5.66246
KRT86	KRT86	6.86536	1	8.03187	0.10048	30.4655
KRT8P41	KRT8P41	0	1	-1.51541	0.0255415	0
KRT9	KRT9	-8.14115	1	-9.56888	40.6318	0.0446534
KRTAP1-1	KRTAP1-1	0	1	0.0695516	0	0
KRTAP1-3	KRTAP1-3	0	1	0.0695516	0	0
KRTAP1-4	KRTAP1-4	0	1	0.0695516	0	0
KRTAP1-5	KRTAP1-5	1.81827	1	4.71341	0	0.521488
KRTAP10-1	KRTAP10-1	0	1	0.0695516	0	0
KRTAP10-10	KRTAP10-10	0	1	0.0695516	0	0
KRTAP10-11	KRTAP10-11	0	1	0.0695516	0	0
KRTAP10-12	KRTAP10-12	0	1	0.0695516	0	0
KRTAP10-2	KRTAP10-2	0	1	0.0695516	0	0
KRTAP10-3	KRTAP10-3	0	1	0.0695516	0	0
KRTAP10-4	KRTAP10-4	0	1	0.0695516	0	0
KRTAP10-5	KRTAP10-5	0	1	0.0695516	0	0
KRTAP10-6	KRTAP10-6	0	1	0.0695516	0	0
KRTAP10-7	KRTAP10-7	0	1	0.0695516	0	0
KRTAP10-8	KRTAP10-8	0	1	0.0695516	0	0
KRTAP10-9	KRTAP10-9	0	1	0.0695516	0	0
KRTAP11-1	KRTAP11-1	0	1	0.0695516	0	0
KRTAP12-1	KRTAP12-1	0	1	0.0695516	0	0
KRTAP12-2	KRTAP12-2	0	1	0.0695516	0	0
KRTAP12-3	KRTAP12-3	0	1	0.0695516	0	0
KRTAP12-4	KRTAP12-4	0	1	0.0695516	0	0
KRTAP13-1	KRTAP13-1	0	1	0.0695516	0	0
KRTAP13-2	KRTAP13-2	0	1	0.0695516	0	0
KRTAP13-3	KRTAP13-3	0	1	0.0695516	0	0
KRTAP13-4	KRTAP13-4	0	1	0.0695516	0	0
KRTAP15-1	KRTAP15-1	0	1	0.0695516	0	0
KRTAP16-1	KRTAP16-1	0	1	0.0695516	0	0
KRTAP17-1	KRTAP17-1	0	1	0.0695516	0	0
KRTAP19-1	KRTAP19-1	0	1	0.0695516	0	0
KRTAP19-2	KRTAP19-2	0	1	0.0695516	0	0
KRTAP19-3	KRTAP19-3	0	1	0.0695516	0	0
KRTAP19-4	KRTAP19-4	0	1	0.0695516	0	0
KRTAP19-5	KRTAP19-5	0	1	0.0695516	0	0
KRTAP19-6	KRTAP19-6	0	1	0.0695516	0	0
KRTAP19-7	KRTAP19-7	0	1	0.0695516	0	0
KRTAP19-8	KRTAP19-8	0	1	0.0695516	0	0
KRTAP2-1	KRTAP2-1	0.0779036	1	3.23948	0	0.264454
KRTAP2-2	KRTAP2-2	0	1	2.39148	0	0.143354
KRTAP2-3	KRTAP2-3	0.850445	1	3.87691	0	0.389892
KRTAP2-4	KRTAP2-4	0.0779036	1	3.23948	0	0.26757
KRTAP20-1	KRTAP20-1	0	1	0.0695516	0	0
KRTAP20-2	KRTAP20-2	0	1	0.0695516	0	0
KRTAP20-3	KRTAP20-3	0	1	0.0695516	0	0
KRTAP20-4	KRTAP20-4	0	1	0.0695516	0	0
KRTAP21-1	KRTAP21-1	0	1	0.0695516	0	0
KRTAP21-2	KRTAP21-2	0	1	0.0695516	0	0
KRTAP21-3	KRTAP21-3	0	1	0.0695516	0	0
KRTAP22-1	KRTAP22-1	0	1	0.0695516	0	0
KRTAP22-2	KRTAP22-2	0	1	0.0695516	0	0
KRTAP23-1	KRTAP23-1	0	1	0.0695516	0	0
KRTAP24-1	KRTAP24-1	0	1	0.0695516	0	0
KRTAP25-1	KRTAP25-1	0	1	0.0695516	0	0
KRTAP26-1	KRTAP26-1	0	1	0.0695516	0	0
KRTAP27-1	KRTAP27-1	0	1	0.0695516	0	0
KRTAP29-1	KRTAP29-1	0	1	0.0695516	0	0
KRTAP3-1	KRTAP3-1	0	1	0.0695516	0	0
KRTAP3-2	KRTAP3-2	0	1	0.0695516	0	0
KRTAP3-3	KRTAP3-3	0	1	0.0695516	0	0
KRTAP4-1	KRTAP4-1	0	1	0.0695516	0	0
KRTAP4-11	KRTAP4-11	0	1	0.0695516	0	0
KRTAP4-12	KRTAP4-12	0	1	0.0695516	0	0
KRTAP4-2	KRTAP4-2	0	1	0.0695516	0	0
KRTAP4-3	KRTAP4-3	0	1	0.0695516	0	0
KRTAP4-4	KRTAP4-4	0	1	0.0695516	0	0
KRTAP4-5	KRTAP4-5	0	1	0.0695516	0	0
KRTAP4-6	KRTAP4-6	0	1	0.0695516	0	0
KRTAP4-7	KRTAP4-7	0	1	0.0695516	0	0
KRTAP4-8	KRTAP4-8	0	1	0.0695516	0	0
KRTAP4-9	KRTAP4-9	0	1	0.0695516	0	0
KRTAP5-1	KRTAP5-1	0	1	1.65451	0	0.0542524
KRTAP5-10	KRTAP5-10	0	1	0.0695516	0	0
KRTAP5-11	KRTAP5-11	0	1	0.0695516	0	0
KRTAP5-2	KRTAP5-2	0.0779036	1	3.23948	0	0.182847
KRTAP5-3	KRTAP5-3	0	1	0.0695516	0	0
KRTAP5-4	KRTAP5-4	0	1	0.0695516	0	0
KRTAP5-5	KRTAP5-5	0	1	0.0695516	0	0
KRTAP5-6	KRTAP5-6	0	1	0.0695516	0	0
KRTAP5-7	KRTAP5-7	0	1	0.0695516	0	0
KRTAP5-8	KRTAP5-8	0	1	0.0695516	0	0
KRTAP5-9	KRTAP5-9	0	1	0.0695516	0	0
KRTAP5-AS1	KRTAP5-AS1	0	1	3.06955	0	0.0789714
KRTAP6-1	KRTAP6-1	0	1	0.0695516	0	0
KRTAP6-2	KRTAP6-2	0	1	0.0695516	0	0
KRTAP6-3	KRTAP6-3	0	1	0.0695516	0	0
KRTAP7-1	KRTAP7-1	0	1	0.0695516	0	0
KRTAP8-1	KRTAP8-1	0	1	0.0695516	0	0
KRTAP9-1	KRTAP9-1	0	1	0.0695516	0	0
KRTAP9-2	KRTAP9-2	0	1	0.0695516	0	0
KRTAP9-3	KRTAP9-3	0	1	0.0695516	0	0
KRTAP9-4	KRTAP9-4	0	1	0.0695516	0	0
KRTAP9-6	KRTAP9-6	0	1	0.0695516	0	0
KRTAP9-7	KRTAP9-7	0	1	0.0695516	0	0
KRTAP9-8	KRTAP9-8	0	1	0.0695516	0	0
KRTAP9-9	KRTAP9-9	0	1	0.0695516	0	0
KRTCAP2	KRTCAP2	0	1	-0.0601477	73.9185	73.9492
KRTCAP3	KRTCAP3	0.302244	1	0.4964	11.279	16.6046
KRTDAP	KRTDAP	-2.90671	1	-4.71181	2.55705	0.0518314
KSR1	KSR1	1.59823	1	2.18503	0.181936	0.881919
KSR2	KSR2	0	1	0.484589	0.00274517	0.00450721
KTI12	KTI12	0.16854	1	0.367185	7.07506	9.52207
KTN1	KTN1	0.795929	1	0.835413	54.3448	101.151
KTN1-AS1	KTN1-AS1	1.8756	1	2.51958	0.416874	2.56881
KXD1	KXD1	0	1	0.0645967	25.0955	27.3747
KY	KY	0	1	0.0695516	0.00818546	0.00895964
KYNU	KYNU	2.7397	1	5.5614	0	0.558256
L1CAM	L1CAM	1.42107	1	1.60154	2.01296	6.38091
L1TD1	L1TD1	0	1	-1.51541	0.0117017	0
L2HGDH	L2HGDH	-0.0981755	1	-0.229097	5.58823	4.97223
L3HYPDH	L3HYPDH	0.434964	1	0.709109	4.07395	6.9572
L3MBTL1	L3MBTL1	-0.784597	1	-1.14928	1.76151	0.824287
L3MBTL2	L3MBTL2	0.370478	1	0.500834	8.38867	12.3842
L3MBTL3	L3MBTL3	0.0842209	1	0.275332	3.17358	4.00723
L3MBTL4	L3MBTL4	0	1	-3.25238	0.0585739	0
LACC1	LACC1	0.70305	1	0.942695	1.5187	3.0495
LACE1	LACE1	0	1	-0.101333	1.93592	1.88106
LACRT	LACRT	0	1	0.0695516	0	0
LACTB	LACTB	-0.381812	1	-0.553439	5.90233	4.19264
LACTB2	LACTB2	1.69038	1	1.84003	9.51536	35.5733
LACTBL1	LACTBL1	0	1	0.0695516	0	0
LAD1	LAD1	0.110309	1	0.17163	47.5451	55.8581
LAG3	LAG3	0	1	-2.7378	0.0703161	0
LAGE3	LAGE3	0.354881	1	0.584527	8.80663	13.7862
LAIR1	LAIR1	0	1	0.0695516	0	0
LAIR2	LAIR2	0	1	0.0695516	0	0
LALBA	LALBA	0	1	0.0695516	0	0
LAMA1	LAMA1	-3.90434	1	-4.35025	2.68816	0.134948
LAMA2	LAMA2	1.47429	1	2.18503	0.0553997	0.271559
LAMA3	LAMA3	0.465444	1	0.507261	24.3768	36.1408
LAMA4	LAMA4	8.70388	1	10.0615	0.0154255	20.6294
LAMA5	LAMA5	-1.14888	1	-1.20526	24.5723	11.1144
LAMB1	LAMB1	1.40846	1	1.45017	35.5845	101.425
LAMB2	LAMB2	1.11715	1	1.23874	4.35708	10.7306
LAMB2P1	LAMB2P1	-1.41853	1	-2.76052	0.953164	0.132484
LAMB3	LAMB3	-1.43838	1	-1.47705	152.456	57.1202
LAMB4	LAMB4	1.0806	1	4.06955	0	0.0654308
LAMC1	LAMC1	0.086845	1	0.125947	42.7542	48.6635
LAMC2	LAMC2	-2.59	1	-2.62149	301.858	51.1608
LAMC3	LAMC3	3.34366	1	3.89498	0.126334	2.01557
LAMP1	LAMP1	0.617628	1	0.664595	77.7644	128.579
LAMP2	LAMP2	-0.345315	1	-0.396667	25.2298	19.9894
LAMP3	LAMP3	-2.62042	1	-2.92476	7.06427	0.963683
LAMP5	LAMP5	0	1	-1.51541	0.0228648	0
LAMP5-AS1	LAMP5-AS1	0	1	0.0695516	0	0
LAMTOR1	LAMTOR1	1.03485	1	1.12983	36.1758	82.5972
LAMTOR2	LAMTOR2	0.41627	1	0.565509	29.3783	45.3648
LAMTOR3	LAMTOR3	-0.687941	1	-0.829939	8.61254	5.05088
LAMTOR4	LAMTOR4	0.127735	1	0.261889	44.63	55.8239
LAMTOR5	LAMTOR5	0.364117	1	0.530296	19.2155	28.9579
LAMTOR5-AS1	LAMTOR5-AS1	0	1	-0.873865	1.05118	0.5753
LANCL1	LANCL1	-0.150263	1	-0.232621	18.7266	16.6232
LANCL2	LANCL2	1.70078	1	1.91438	1.62498	6.40437
LANCL3	LANCL3	0	1	-0.205071	0.518465	0.467805
LAP3	LAP3	-0.13196	1	-0.240304	23.8007	21.0142
LAPTM4A	LAPTM4A	0.212225	1	0.291387	44.071	56.2598
LAPTM4B	LAPTM4B	1.75282	1	1.81996	33.411	123.072
LAPTM5	LAPTM5	3.5994	1	4.57735	0.11464	3.10285
LARGE	LARGE	0.770689	1	1.54599	0.122254	0.383202
LARGE-AS1	LARGE-AS1	0	1	0.0695516	0.0170029	0.018611
LARP1	LARP1	-0.557803	1	-0.615984	30.5909	20.8181
LARP1B	LARP1B	-0.724657	1	-0.895929	4.48075	2.5095
LARP4	LARP4	0.325153	1	0.403337	11.4654	15.8177
LARP4B	LARP4B	0.282185	1	0.379892	5.80209	7.87577
LARP6	LARP6	-1.73619	1	-1.87565	24.6985	7.01297
LARP7	LARP7	-0.419134	1	-0.546187	15.4457	11.0298
LARS	LARS	-1.15265	1	-1.19564	99.3159	45.2248
LARS2	LARS2	-0.963161	1	-1.11269	8.98139	4.32873
LARS2-AS1	LARS2-AS1	0	1	-0.345486	0.0881416	0.0689129
LAS1L	LAS1L	0.306537	1	0.415876	15.7196	21.8775
LASP1	LASP1	2.16438	1	2.22567	19.7824	96.5325
LAT	LAT	-0.103694	1	-0.876001	0.645307	0.360095
LAT2	LAT2	0	1	0.39148	0.543401	0.74641
LATS1	LATS1	-0.873787	1	-1.05275	3.19602	1.60525
LATS2	LATS2	0	1	-0.0494233	4.19973	4.23269
LAX1	LAX1	0	1	0.0695516	0.0139916	0.0153149
LAYN	LAYN	4.01123	1	4.34754	0.791639	16.98
LBH	LBH	3.1936	1	3.39982	2.18511	24.1352
LBP	LBP	0	1	0.0695516	0	0
LBR	LBR	0.844226	1	0.943496	10.2828	20.6327
LBX1	LBX1	0	1	0.0695516	0	0
LBX1-AS1	LBX1-AS1	0	1	0.0695516	0	0
LBX2	LBX2	0	1	-0.000837721	0.278247	0.289335
LBX2-AS1	LBX2-AS1	0	1	-0.132082	0.209714	0.198246
LCA5	LCA5	1.2591	1	1.4513	2.02827	5.79394
LCA5L	LCA5L	-0.123317	1	-1.04593	0.375257	0.183756
LCAT	LCAT	-0.881949	1	-1.23559	5.13796	2.26466
LCE1A	LCE1A	0	1	0.0695516	0	0
LCE1B	LCE1B	0	1	-0.930448	0.020496	0
LCE1C	LCE1C	0	1	-1.51541	0.0671797	0
LCE1D	LCE1D	0	1	0.0695516	0	0
LCE1E	LCE1E	0	1	0.0695516	0	0
LCE1F	LCE1F	0	1	0.0695516	0	0
LCE2A	LCE2A	0	1	0.0695516	0	0
LCE2B	LCE2B	0	1	0.0695516	0	0
LCE2C	LCE2C	0	1	0.0695516	0	0
LCE2D	LCE2D	0	1	0.0695516	0	0
LCE3A	LCE3A	0	1	0.0695516	0	0
LCE3B	LCE3B	0	1	0.0695516	0	0
LCE3C	LCE3C	0	1	0.0695516	0	0
LCE3D	LCE3D	0	1	-0.930448	0.0382704	0
LCE3E	LCE3E	0	1	-2.7378	0.256069	0
LCE4A	LCE4A	0	1	0.0695516	0	0
LCE5A	LCE5A	0	1	0.0695516	0	0
LCE6A	LCE6A	0	1	0.0695516	0	0
LCK	LCK	5.49956	1	8.24448	0	3.29272
LCLAT1	LCLAT1	0.167639	1	0.307622	4.88122	6.30237
LCMT1	LCMT1	0.0712516	1	0.235601	13.3935	16.4508
LCMT2	LCMT2	-0.465968	1	-0.612584	11.0698	7.54829
LCN1	LCN1	0	1	0.0695516	0	0
LCN10	LCN10	0	1	0.0695516	0	0
LCN12	LCN12	0	1	0.876907	0.101647	0.222522
LCN15	LCN15	0	1	0.0695516	0	0
LCN2	LCN2	0	1	-0.24047	10.2525	9.0461
LCN6	LCN6	0	1	0.0695516	0	0
LCN8	LCN8	0	1	0.0695516	0	0
LCN9	LCN9	0	1	0.0695516	0	0
LCNL1	LCNL1	0	1	0.0695516	0	0
LCOR	LCOR	0.704576	1	0.800176	4.34778	7.89848
LCORL	LCORL	-0.27488	1	-0.449177	2.69725	2.0597
LCP1	LCP1	2.77227	1	4.19883	0.0307981	0.701188
LCP2	LCP2	0	1	0.0695516	0	0
LCT	LCT	-0.352655	1	-1.93045	0.100464	0.0244369
LCTL	LCTL	0	1	-0.127581	2.87407	2.74301
LDB1	LDB1	0	1	-0.0189988	11.6155	11.9566
LDB2	LDB2	0	1	0.0695516	0	0
LDB3	LDB3	0.320189	1	2.29194	0.00715993	0.0509412
LDHA	LDHA	1.34963	1	1.38644	105.99	289.039
LDHAL6A	LDHAL6A	0	1	-1.80492	0.0903792	0.0197854
LDHAL6B	LDHAL6B	0.111671	1	0.863101	0.382272	0.735854
LDHB	LDHB	0.879539	1	0.917777	174.226	343.335
LDHC	LDHC	0.0337977	1	0.987089	0.309084	0.656733
LDHD	LDHD	0	1	0.0695516	0.39434	0.431637
LDLR	LDLR	-0.107831	1	-0.172858	25.6516	23.7343
LDLRAD1	LDLRAD1	0.299416	1	2.15701	0.0294759	0.172073
LDLRAD2	LDLRAD2	1.60493	1	1.78951	2.42643	8.7639
LDLRAD3	LDLRAD3	-1.6889	1	-1.9231	7.68991	2.10861
LDLRAD4	LDLRAD4	-2.28062	1	-3.79834	0.152057	0.00924657
LDLRAD4-AS1	LDLRAD4-AS1	0	1	0.0695516	0	0
LDLRAP1	LDLRAP1	0.443422	1	0.564033	10.4595	16.1327
LDOC1	LDOC1	0	1	0.282545	0.683344	0.869738
LDOC1L	LDOC1L	0.517267	1	0.621788	7.5551	12.1285
LEAP2	LEAP2	-0.975676	1	-2.01137	1.78306	0.433712
LECT1	LECT1	0	1	-2.93045	0.113011	0
LECT2	LECT2	0	1	0.0695516	0	0
LEF1	LEF1	0	1	2.39148	0	0.0247606
LEF1-AS1	LEF1-AS1	0	1	0.0695516	0	0
LEFTY1	LEFTY1	0	1	0.484589	0.114858	0.172867
LEFTY2	LEFTY2	0	1	0.654514	0.0106744	0.023368
LEKR1	LEKR1	0.324929	1	0.973974	0.218123	0.452375
LELP1	LELP1	0	1	0.0695516	0	0
LEMD1	LEMD1	0	1	-0.123093	0.170046	0.159539
LEMD1-AS1	LEMD1-AS1	0	1	0.0695516	0	0
LEMD2	LEMD2	0.0485079	1	0.167522	11.5373	13.5164
LEMD3	LEMD3	-0.00581164	1	-0.107927	11.1762	10.8166
LENEP	LENEP	0	1	-1.66741	0.683442	0.196864
LENG1	LENG1	0	1	0.0417685	9.24702	9.92802
LENG8	LENG8	-1.24467	1	-1.39696	11.1993	4.43145
LENG9	LENG9	-0.219805	1	-0.480135	4.91024	3.66756
LEO1	LEO1	-0.00246135	1	-0.111497	21.5205	20.7763
LEP	LEP	0	1	-1.51541	0.0136241	0
LEPR	LEPR	-0.679673	1	-0.815619	5.80321	3.43746
LEPRE1	LEPRE1	-0.469863	1	-0.676424	5.22536	3.40705
LEPREL1	LEPREL1	0.888546	1	1.00218	7.79747	16.297
