# This file is generated by gfold V1.1.2 on Tue Jun 27 20:12:51 2017
# Normalization constants :
#    RWPE1	42835828	1
#    HPr1	45779416	1.1805
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	-0.239398	0	0
LOC439994	LOC439994	0	1	-0.0135167	8.26299	9.04532
LOC440028	LOC440028	-0.92166	1	-1.99839	0.434372	0.113426
LOC440040	LOC440040	0	1	-1.82436	0.0214076	0
LOC440117	LOC440117	0	1	-0.239398	0	0
LOC440173	LOC440173	-5.06976	1	-6.59695	3.78661	0.0325058
LOC440300	LOC440300	-1.43526	1	-1.50597	22.9052	8.90667
LOC440311	LOC440311	-1.83944	1	-2.07034	12.6738	3.32407
LOC440416	LOC440416	0	1	0.345564	0.00672959	0.0125938
LOC440434	LOC440434	0.00851135	1	0.139984	16.1945	19.715
LOC440461	LOC440461	0	1	0.760602	0.0284175	0.0664756
LOC440600	LOC440600	0	1	0.760602	0.0178957	0.0418625
LOC440602	LOC440602	0	1	-0.239398	0	0
LOC440700	LOC440700	0	1	0.345564	0.0192933	0.0361056
LOC440704	LOC440704	0	1	1.34556	0	0.0197147
LOC440895	LOC440895	0	1	-3.04675	0.163633	0
LOC440896	LOC440896	0	1	0.08253	0.0220097	0.0274593
LOC440910	LOC440910	0	1	-0.239398	0	0
LOC441025	LOC441025	0	1	-1.2394	0.0204243	0
LOC441081	LOC441081	-0.384773	1	-0.551397	3.99165	3.00782
LOC441155	LOC441155	-0.15588	1	-0.218238	35.1151	33.3428
LOC441178	LOC441178	0	1	-1.82436	0.0182596	0
LOC441204	LOC441204	0	1	-0.239398	0	0
LOC441242	LOC441242	-0.23268	1	-0.597658	1.76013	1.28289
LOC441454	LOC441454	-0.421865	1	-0.961864	1.65663	0.933229
LOC441455	LOC441455	0.407964	1	1.09181	0.425227	1.02124
LOC441461	LOC441461	0	1	-0.686857	0.592082	0.395722
LOC441601	LOC441601	0	1	0.0111453	1.311	1.46343
LOC441666	LOC441666	3.11543	1	3.48749	0.273368	3.42694
LOC442028	LOC442028	0	1	-1.82436	0.014021	0
LOC442132	LOC442132	0	1	2.56796	0	0.0633156
LOC442497	LOC442497	0	1	0.246029	0.0415575	0.0583281
LOC493754	LOC493754	0	1	-0.116711	10.2453	10.438
LOC494127	LOC494127	0	1	-0.239398	0	0
LOC494141	LOC494141	0	1	-0.315634	1.14022	1.01158
LOC541473	LOC541473	-0.719047	1	-1.18982	3.27244	1.57414
LOC54944	LOC54944	0.195186	1	0.584279	0.59464	0.988613
LOC550113	LOC550113	0	1	0.345564	0.00837637	0.0156755
LOC550643	LOC550643	0	1	0.123924	21.4612	25.8412
LOC553103	LOC553103	0	1	-0.027894	1.46473	1.58887
LOC554206	LOC554206	0	1	-0.0771267	0.922992	0.968967
LOC554223	LOC554223	0.0161466	1	0.393969	2.28908	3.33183
LOC574538	LOC574538	0	1	-0.654436	0.0241167	0.015044
LOC606724	LOC606724	2.74881	1	3.38821	0.490612	5.89134
LOC613037	LOC613037	-0.0118187	1	-0.166257	6.22982	6.13272
LOC613038	LOC613038	0.0681248	1	0.339805	1.97437	2.76374
LOC63930	LOC63930	0	1	-0.239398	0	0
LOC641367	LOC641367	0	1	0.538209	0.173311	0.283792
LOC641515	LOC641515	0	1	-0.239398	0	0
LOC641746	LOC641746	0.0490451	1	0.317441	5.27408	7.26854
LOC642236	LOC642236	0	1	0.0940256	7.60727	8.97414
LOC642361	LOC642361	0	1	-0.0223923	4.72114	5.13671
LOC642366	LOC642366	-1.16198	1	-1.7015	0.467038	0.15654
LOC642423	LOC642423	-1.90742	1	-1.98276	162.499	45.401
LOC642426	LOC642426	0	1	-0.239398	0	0
LOC642846	LOC642846	-0.255328	1	-0.317589	39.8312	35.3036
LOC642852	LOC642852	-0.0882645	1	-0.206375	5.20333	4.98156
LOC642929	LOC642929	0	1	-0.239398	0	0
LOC642943	LOC642943	0	1	-0.239398	0	0
LOC643072	LOC643072	0.358417	1	0.908355	0.475264	0.996138
LOC643201	LOC643201	1.83891	1	3.56796	0.0108784	0.208667
LOC643339	LOC643339	0	1	1.87608	0.0807784	0.453506
LOC643355	LOC643355	0	1	-2.56133	0.0307676	0
LOC643387	LOC643387	-0.261601	1	-0.556343	2.52852	1.89768
LOC643406	LOC643406	-0.0654019	1	-1.82436	0.104465	0.0287495
LOC643441	LOC643441	0	1	-0.239398	0	0
LOC643486	LOC643486	0	1	-0.239398	0	0
LOC643542	LOC643542	0	1	-0.239398	0.00780506	0.0073032
LOC643623	LOC643623	0	1	-0.239398	0	0
LOC643711	LOC643711	0	1	-1.2394	0.00536665	0
LOC643733	LOC643733	0.996057	1	1.28598	6.4868	17.5386
LOC643770	LOC643770	0	1	-0.561326	0.179084	0.131662
LOC643802	LOC643802	0	1	-1.82436	0.0347395	0
LOC643923	LOC643923	0	1	-0.239398	0	0
LOC644050	LOC644050	3.10075	1	4.88988	0.0106549	0.687918
LOC644145	LOC644145	0	1	-0.239398	0	0
LOC644172	LOC644172	0	1	-0.131145	0.786095	0.793619
LOC644189	LOC644189	-0.24775	1	-2.40932	0.108329	0.0126705
LOC644554	LOC644554	0	1	0.898105	0.0882607	0.206464
LOC644656	LOC644656	-1.6745	1	-2.28122	2.83897	0.630663
LOC644669	LOC644669	0	1	-0.239398	0	0
LOC644762	LOC644762	0	1	-0.593035	0.318209	0.230078
LOC644838	LOC644838	0	1	-0.239398	0	0
LOC644919	LOC644919	0	1	-0.239398	0	0
LOC644936	LOC644936	0	1	-0.239398	0	0
LOC644961	LOC644961	0	1	0.085564	0.82746	0.971937
LOC645166	LOC645166	2.72519	1	2.91711	4.93483	41.2861
LOC645354	LOC645354	0	1	-2.56133	0.042177	0
LOC645355	LOC645355	0	1	-0.239398	0	0
LOC645382	LOC645382	0	1	-0.239398	0	0
LOC645434	LOC645434	0	1	-0.239398	0	0
LOC645513	LOC645513	0	1	-0.202085	5.07886	4.87735
LOC645638	LOC645638	-1.35341	1	-2.90236	1.39092	0.175877
LOC645752	LOC645752	0	1	0.760602	0	0.00700798
LOC645949	LOC645949	0	1	-0.239398	0	0
LOC646214	LOC646214	-0.208457	1	-0.387921	2.08589	1.76058
LOC646268	LOC646268	1.03632	1	2.39803	0.223664	1.43882
LOC646471	LOC646471	-0.976811	1	-1.24249	2.97803	1.38729
LOC646522	LOC646522	0	1	-0.239398	0	0
LOC646626	LOC646626	0.351926	1	0.848065	1.65623	3.32086
LOC646719	LOC646719	-0.935948	1	-1.15383	2.93234	1.4538
LOC646736	LOC646736	0	1	2.56796	0	0.140175
LOC646743	LOC646743	0	1	-0.239398	0	0
LOC646762	LOC646762	-1.12582	1	-1.42581	1.59427	0.653353
LOC646813	LOC646813	0	1	-0.239398	0	0
LOC646862	LOC646862	0	1	-1.35488	0.282969	0.110323
LOC646903	LOC646903	0	1	-0.132483	0.297161	0.300298
LOC646938	LOC646938	-0.305403	1	-0.824361	4.90195	3.0427
LOC647323	LOC647323	0	1	-0.91747	0.101186	0.0541025
LOC647859	LOC647859	-1.46141	1	-1.69687	29.686	10.0905
LOC648691	LOC648691	0	1	1.34556	0	0.0140565
LOC648987	LOC648987	-0.567763	1	-0.90925	1.62423	0.952984
LOC649133	LOC649133	0	1	-1.2394	0.0109704	0
LOC649324	LOC649324	0	1	-2.56133	0.042177	0
LOC649330	LOC649330	0	1	1.34556	0	0.0434272
LOC649352	LOC649352	0	1	-0.239398	0	0
LOC650226	LOC650226	0	1	-0.736898	0.322096	0.209659
LOC650293	LOC650293	0	1	-0.239398	0	0
LOC650368	LOC650368	0.297667	1	0.623549	2.5131	4.28891
LOC652276	LOC652276	0.0459564	1	0.284732	2.83855	3.82308
LOC653160	LOC653160	0	1	0.175639	0.284544	0.358855
LOC653486	LOC653486	0	1	-0.239398	0	0
LOC653513	LOC653513	-0.742163	1	-1.092	6.70832	3.46489
LOC653602	LOC653602	0	1	0.0316736	4.04963	4.57469
LOC653653	LOC653653	0	1	-0.112359	4.78974	4.89604
LOC653712	LOC653712	-1.39422	1	-2.72482	1.16302	0.178075
LOC653786	LOC653786	0	1	0.876079	0.043865	0.0985068
LOC654342	LOC654342	2.79258	1	3.01259	9.33798	83.5483
LOC654841	LOC654841	0	1	-0.679971	0.167949	0.113497
LOC727751	LOC727751	-2.07887	1	-2.13278	130.459	32.8535
LOC727896	LOC727896	0.122951	1	0.461757	1.0546	1.60833
LOC727924	LOC727924	0.661054	1	2.66749	0.0145906	0.191134
LOC728024	LOC728024	0	1	-0.0789335	2.91225	3.0473
LOC728040	LOC728040	0	1	-0.239398	0	0
LOC728084	LOC728084	0	1	-1.82436	0.018609	0
LOC728175	LOC728175	0	1	0.497567	0.0248615	0.0465258
LOC728228	LOC728228	0	1	0.760602	0	0.0320291
LOC728323	LOC728323	-0.997078	1	-1.25381	10.3893	4.80255
LOC728392	LOC728392	-0.987924	1	-1.59785	1.54799	0.555973
LOC728463	LOC728463	-1.19654	1	-3.04675	0.838239	0.078434
LOC728554	LOC728554	0.0821599	1	0.118561	193.097	231.567
LOC728613	LOC728613	0	1	-0.113158	3.06312	3.12903
LOC728637	LOC728637	0	1	-0.239398	0	0
LOC728730	LOC728730	0	1	-0.0184892	1.27994	1.39724
LOC728739	LOC728739	0	1	-0.239398	0	0
LOC728743	LOC728743	-0.0768329	1	-0.484874	1.01168	0.797506
LOC728752	LOC728752	-0.339065	1	-0.752659	2.57554	1.68386
LOC728819	LOC728819	0	1	-0.423823	1.47652	1.21355
LOC728989	LOC728989	0.766893	1	1.19356	1.71399	4.36472
LOC729041	LOC729041	0	1	0.175639	0.0368507	0.0517219
LOC729080	LOC729080	-0.0562645	1	-0.177438	32.792	32.0309
LOC729159	LOC729159	0	1	-0.571973	0.588528	0.433874
LOC729218	LOC729218	0	1	-0.0561979	2.44099	2.5938
LOC729296	LOC729296	0	1	-0.824361	0.0370849	0.0173502
LOC729506	LOC729506	0	1	-0.239398	0	0
LOC729603	LOC729603	0	1	0.0341669	0.671046	0.760454
LOC729609	LOC729609	0	1	-0.976364	0.148694	0.0695665
LOC729683	LOC729683	2.93358	1	3.51031	0.298274	3.87012
LOC729732	LOC729732	1.05659	1	1.85252	0.105527	0.438852
LOC729737	LOC729737	0.0822156	1	0.186661	7.64233	9.60907
LOC729739	LOC729739	0	1	2.08253	0	0.178317
LOC729911	LOC729911	0	1	-0.239398	0	0
LOC729930	LOC729930	0	1	1.34556	0.0422533	0.158146
LOC729950	LOC729950	0	1	-0.239398	0	0
LOC729966	LOC729966	0	1	-0.239398	0	0
LOC729970	LOC729970	0.0110469	1	1.14762	0.294264	0.757193
LOC729987	LOC729987	0	1	-1.65444	0.0721477	0.0192882
LOC730101	LOC730101	0.458502	1	0.817185	0.765003	1.49513
LOC730102	LOC730102	1.23929	1	1.9736	0.164843	0.74184
LOC730159	LOC730159	0	1	-0.239398	0	0
LOC730183	LOC730183	0	1	0.291117	0.681897	0.938311
LOC730668	LOC730668	-0.170121	1	-1.01199	0.224363	0.120713
LOC731157	LOC731157	0	1	-0.724825	0.294883	0.183948
LOC731424	LOC731424	0	1	-0.239398	0	0
LOC79999	LOC79999	2.2161	1	2.66084	0.383255	2.7179
LOC80154	LOC80154	-2.18754	1	-2.22307	149.328	35.3269
LOC81691	LOC81691	0.296191	1	0.568841	1.87536	3.07841
LOC90246	LOC90246	-1.93546	1	-3.36278	0.508974	0.0476247
LOC90784	LOC90784	-0.0219254	1	-0.271194	2.33897	2.14074
LOC90834	LOC90834	-0.181446	1	-0.860887	0.568918	0.342861
LOC91450	LOC91450	-0.56862	1	-2.00493	0.775814	0.197981
LOC93432	LOC93432	0	1	-0.239398	0	0
LOC93622	LOC93622	0	1	-0.137148	14.8495	14.9162
LOH12CR1	LOH12CR1	0	1	0.241574	1.54513	2.022
LOH12CR2	LOH12CR2	0	1	-0.190489	0.425005	0.411881
LONP1	LONP1	-0.985087	1	-1.06484	33.4854	17.6782
LONP2	LONP2	-0.23976	1	-0.320616	19.0491	16.8483
LONRF1	LONRF1	0	1	-0.154007	2.12997	2.11491
LONRF2	LONRF2	0	1	-0.239398	0	0
LONRF3	LONRF3	1.21976	1	1.80985	0.202196	0.800023
LOR	LOR	0	1	-1.82436	0.0379901	0
LOX	LOX	-2.14161	1	-2.33118	6.87074	1.50508
LOXHD1	LOXHD1	0	1	-0.239398	0	0
LOXL1	LOXL1	0.0813174	1	0.405799	1.6908	2.47953
LOXL1-AS1	LOXL1-AS1	0	1	-0.368385	1.23948	1.05994
LOXL2	LOXL2	2.6326	1	2.91711	0.876201	7.35583
LOXL3	LOXL3	0.429503	1	0.606846	3.37547	5.68287
LOXL4	LOXL4	0	1	0.00571435	0.165974	0.185168
LPA	LPA	-0.206725	1	-2.2394	0.0395738	0.00673259
LPAL2	LPAL2	0	1	0.561293	0.279915	0.46272
LPAR1	LPAR1	0.300862	1	0.381233	21.09	30.3456
LPAR2	LPAR2	0.364927	1	0.573628	5.17909	8.52325
LPAR3	LPAR3	0	1	0.0452848	18.8279	21.4631
LPAR4	LPAR4	0	1	-0.239398	0	0
LPAR5	LPAR5	-0.0121003	1	-0.288142	2.39845	2.16943
LPAR6	LPAR6	-1.52322	1	-1.68526	10.5316	3.61327
LPCAT1	LPCAT1	-0.0956705	1	-0.199832	12.1221	11.6582
LPCAT2	LPCAT2	1.26987	1	1.41934	2.8033	8.29078
LPCAT3	LPCAT3	0	1	0.0182698	12.3077	13.7701
LPCAT4	LPCAT4	0	1	-0.165398	6.96188	6.8577
LPGAT1	LPGAT1	-0.317494	1	-0.388414	14.1504	11.9409
LPHN1	LPHN1	0.213698	1	0.394531	1.66092	2.4132
LPHN2	LPHN2	0	1	0.0123064	4.26722	4.75466
LPHN3	LPHN3	0	1	0.0912472	0.247742	0.29244
LPHN3-AS1	LPHN3-AS1	0	1	1.34556	0	0.0935498
LPIN1	LPIN1	1.46172	1	1.54615	7.25532	23.4126
LPIN2	LPIN2	0.66192	1	0.824127	2.32737	4.55534
LPIN3	LPIN3	0.0958888	1	0.193198	11.0277	13.9284
LPL	LPL	0	1	-2.56133	0.0249212	0
LPO	LPO	0	1	0.175639	0.015673	0.0219979
LPP	LPP	0	1	-0.0541951	7.39429	7.86673
LPP-AS1	LPP-AS1	0	1	0.0236363	0.188646	0.220645
LPP-AS2	LPP-AS2	0.0323767	1	0.433792	0.890719	1.33351
LPPR1	LPPR1	0	1	-1.82436	0.0174476	0
LPPR2	LPPR2	0.121598	1	0.399785	1.99151	2.90668
LPPR3	LPPR3	0	1	1.52614	0.0391201	0.146419
LPPR4	LPPR4	0	1	-0.239398	0	0
LPPR5	LPPR5	2.709	1	5.51549	0	0.28835
LPXN	LPXN	-0.844878	1	-1.0902	5.87921	3.04549
LRAT	LRAT	2.09668	1	2.58503	0.224471	1.51495
LRBA	LRBA	-0.337066	1	-0.399502	14.3162	11.9884
LRCH1	LRCH1	0.225974	1	0.393154	1.89197	2.74603
LRCH2	LRCH2	0	1	0.760602	0	0.00443531
LRCH3	LRCH3	0.668484	1	0.852302	4.95227	9.88682
LRCH4	LRCH4	0.379185	1	0.635577	1.86125	3.19963
LRCOL1	LRCOL1	0	1	-0.239398	0	0
LRFN1	LRFN1	0	1	0.448658	0.126713	0.195284
LRFN2	LRFN2	0	1	-0.239398	0	0
LRFN3	LRFN3	0.249954	1	0.656979	0.928228	1.62418
LRFN4	LRFN4	-0.00423903	1	-0.145875	10.0564	10.0406
LRFN5	LRFN5	0	1	2.08253	0	0.0234125
LRG1	LRG1	1.30226	1	4.22003	0	0.257709
LRGUK	LRGUK	0	1	0.567957	0.0259388	0.048542
LRIF1	LRIF1	0	1	-0.0460034	16.828	18.0056
LRIG1	LRIG1	-1.43656	1	-1.57908	9.41249	3.47704
LRIG2	LRIG2	0	1	-0.0997378	6.00049	6.18593
LRIG3	LRIG3	0.0729743	1	0.173772	10.7387	13.382
LRIT1	LRIT1	0	1	-0.239398	0	0
LRIT2	LRIT2	0	1	-0.239398	0	0
LRIT3	LRIT3	-0.589977	1	-3.69883	0.0651366	0
LRMP	LRMP	0	1	-2.2394	0.0244109	0
LRP1	LRP1	-0.0717793	1	-0.157069	4.7245	4.68041
LRP10	LRP10	-0.0304531	1	-0.102019	30.1904	31.0721
LRP11	LRP11	-0.608977	1	-0.694929	23.2288	15.8486
LRP12	LRP12	-0.204527	1	-0.346409	6.52691	5.67025
LRP1B	LRP1B	0	1	1.34556	0.00847315	0.0264278
LRP2	LRP2	3.82692	1	6.59349	0	0.156871
LRP2BP	LRP2BP	0	1	-0.432043	0.176513	0.143988
LRP3	LRP3	-0.289674	1	-0.504045	3.38369	2.6345
LRP4	LRP4	-0.414306	1	-0.564892	3.15825	2.35777
LRP4-AS1	LRP4-AS1	-0.066933	1	-0.588732	1.39463	1.02127
LRP5	LRP5	-0.282003	1	-0.392895	8.42128	7.08406
LRP5L	LRP5L	0	1	-0.169253	1.63496	1.60633
LRP6	LRP6	-0.471	1	-0.580754	4.88755	3.60923
LRP8	LRP8	1.25312	1	1.3958	2.143	6.23469
LRPAP1	LRPAP1	0	1	-0.0618324	7.20873	7.62893
LRPPRC	LRPPRC	-0.039503	1	-0.0852912	36.0067	37.49
LRR1	LRR1	0.141323	1	0.276705	11.6668	15.6163
LRRC1	LRRC1	0.29174	1	0.420262	8.09732	11.9729
LRRC10	LRRC10	0	1	-0.239398	0.0179715	0.0168159
LRRC10B	LRRC10B	1.06085	1	4.00853	0	0.177192
LRRC14	LRRC14	0.0696048	1	0.191842	5.6064	7.07494
LRRC14B	LRRC14B	0	1	0.760602	0	0.0138868
LRRC15	LRRC15	0	1	-0.239398	0	0
LRRC16A	LRRC16A	0.731309	1	0.854002	4.65523	9.29903
LRRC16B	LRRC16B	0	1	-1.46179	0.0659748	0.0237433
LRRC17	LRRC17	0	1	-0.867429	0.164546	0.0962285
LRRC18	LRRC18	0	1	-0.239398	0	0
LRRC19	LRRC19	0	1	0.673139	0.103525	0.187683
LRRC2	LRRC2	0	1	1.49757	0.00909248	0.0382853
LRRC2-AS1	LRRC2-AS1	0	1	-0.561326	0.147519	0.103525
LRRC20	LRRC20	0.5682	1	0.730712	4.07651	7.47814
LRRC23	LRRC23	-0.0696984	1	-0.350429	3.83895	3.32512
LRRC24	LRRC24	0	1	0.18441	2.68757	3.37767
LRRC25	LRRC25	0	1	-0.239398	0	0
LRRC26	LRRC26	0	1	-0.239398	0	0
LRRC27	LRRC27	-0.0291136	1	-0.335613	0.612253	0.535776
LRRC28	LRRC28	0	1	0.160943	3.32639	4.11245
LRRC29	LRRC29	0	1	0.164499	1.00072	1.24362
LRRC3	LRRC3	0.60603	1	1.29494	0.260941	0.723769
LRRC3-AS1	LRRC3-AS1	0	1	-0.239398	0	0
LRRC30	LRRC30	0	1	-0.239398	0	0
LRRC31	LRRC31	0	1	-0.239398	0	0
LRRC32	LRRC32	0	1	-2.56133	0.0210031	0
LRRC34	LRRC34	0.539728	1	1.32354	0.203168	0.579365
LRRC36	LRRC36	0	1	-1.82436	0.0183746	0
LRRC37A	LRRC37A	-0.418565	1	-0.50751	14.1143	10.9662
LRRC37A11P	LRRC37A11P	0	1	-0.239398	0	0
LRRC37A2	LRRC37A2	-0.417901	1	-0.515264	11.8146	9.13011
LRRC37A3	LRRC37A3	-0.328912	1	-0.444502	7.45884	6.05382
LRRC37A4P	LRRC37A4P	0	1	-0.239398	0	0
LRRC37A5P	LRRC37A5P	0	1	0.123172	0.127917	0.15959
LRRC37A6P	LRRC37A6P	-0.0198496	1	-0.741898	0.180856	0.118459
LRRC37B	LRRC37B	-0.124305	1	-0.302266	5.59908	5.01536
LRRC37BP1	LRRC37BP1	-0.312624	1	-0.4256	9.55736	7.85942
LRRC38	LRRC38	0	1	-3.04675	0.0734118	0
LRRC39	LRRC39	-0.335241	1	-0.738969	1.95541	1.29088
LRRC3B	LRRC3B	0	1	-0.239398	0	0
LRRC3C	LRRC3C	0	1	0.760602	0	0.0248791
LRRC4	LRRC4	0.877225	1	1.66749	0.119653	0.436053
LRRC40	LRRC40	0.174608	1	0.305333	8.73553	11.927
LRRC41	LRRC41	0	1	-0.0361173	23.8042	25.6451
LRRC42	LRRC42	0.434033	1	0.539187	20.8642	33.4988
LRRC43	LRRC43	0	1	-1.82436	0.0223504	0
LRRC45	LRRC45	0.755064	1	1.00728	2.18269	4.85793
LRRC46	LRRC46	0	1	0.204904	0.72877	0.931945
LRRC47	LRRC47	-0.0891996	1	-0.184906	21.2908	20.689
LRRC48	LRRC48	0	1	-0.354875	0.343042	0.295644
LRRC49	LRRC49	-0.634538	1	-0.809328	5.79625	3.65162
LRRC4B	LRRC4B	0	1	1.34556	0.00789481	0.0369359
LRRC4C	LRRC4C	0	1	-0.239398	0.012514	0.0117094
LRRC52	LRRC52	0	1	-0.239398	0	0
LRRC55	LRRC55	0	1	1.34556	0	0.00807985
LRRC56	LRRC56	0	1	-0.160543	0.740575	0.732329
LRRC57	LRRC57	-0.342367	1	-0.475652	13.3013	10.5647
LRRC58	LRRC58	-0.528756	1	-0.603446	13.9893	10.1699
LRRC59	LRRC59	0.339025	1	0.383615	74.6077	107.518
LRRC6	LRRC6	0	1	-0.876828	0.317219	0.186888
LRRC61	LRRC61	0.307177	1	0.593251	2.48553	4.15067
LRRC63	LRRC63	0	1	0.760602	0.022086	0.0516648
LRRC66	LRRC66	0	1	-0.824361	0.16129	0.0984254
LRRC69	LRRC69	-0.543946	1	-1.40932	0.7764	0.313706
LRRC7	LRRC7	0	1	1.34556	0.00373818	0.0174891
LRRC70	LRRC70	-0.20766	1	-1.09501	0.384065	0.194254
LRRC71	LRRC71	0	1	-0.976364	0.0473769	0.0221653
LRRC72	LRRC72	0	1	-0.239398	0	0
LRRC73	LRRC73	0.376097	1	1.34556	0.183406	0.539355
LRRC74	LRRC74	0	1	-0.239398	0	0
LRRC75A	LRRC75A	-1.38719	1	-1.49576	26.4421	10.3524
LRRC75A-AS1	LRRC75A-AS1	-1.83267	1	-1.86109	527.119	160.27
LRRC75B	LRRC75B	0.806879	1	1.207	1.69439	4.35116
LRRC8A	LRRC8A	0.0324596	1	0.0774043	49.2048	57.3482
LRRC8B	LRRC8B	-0.262536	1	-0.404457	3.42601	2.85886
LRRC8C	LRRC8C	-0.143484	1	-0.257809	5.61678	5.18894
LRRC8D	LRRC8D	-0.549441	1	-0.623771	26.9919	19.3479
LRRC8E	LRRC8E	-0.307727	1	-0.440663	8.51514	6.92938
LRRC9	LRRC9	-1.44944	1	-3.40932	0.0807455	0.00444433
LRRCC1	LRRCC1	0.848923	1	1.0627	2.02423	4.67882
LRRD1	LRRD1	-1.02029	1	-4.04675	0.114049	0
LRRFIP1	LRRFIP1	-0.543985	1	-0.613824	15.8816	11.4629
LRRFIP2	LRRFIP2	-1.11283	1	-1.21532	19.0044	9.03807
LRRIQ1	LRRIQ1	0	1	0.266242	0.343056	0.457421
LRRIQ3	LRRIQ3	1.58721	1	2.45362	0.114196	0.732709
LRRIQ4	LRRIQ4	0	1	1.34556	0	0.0239516
LRRK1	LRRK1	0	1	0.0844395	2.30666	2.70222
LRRK2	LRRK2	0	1	-0.576433	0.0582105	0.0426268
LRRN1	LRRN1	-2.25535	1	-3.88325	0.299216	0.0171414
LRRN2	LRRN2	-1.06088	1	-2.72482	0.189739	0.0263021
LRRN3	LRRN3	0	1	-0.423823	0.15033	0.123081
LRRN4	LRRN4	1.38332	1	2.5491	0.0790015	0.554413
LRRN4CL	LRRN4CL	-0.113866	1	-0.123921	0.0993402	0.101403
LRRTM1	LRRTM1	0	1	-0.239398	0	0
LRRTM2	LRRTM2	0	1	-0.502433	0.244732	0.190183
LRRTM3	LRRTM3	0	1	2.08253	0	0.0141361
LRRTM4	LRRTM4	0	1	-0.239398	0	0
LRSAM1	LRSAM1	-0.141502	1	-0.256262	11.6386	10.7637
LRTM1	LRTM1	0	1	-0.239398	0	0
LRTM2	LRTM2	0	1	-0.239398	0	0
LRTOMT	LRTOMT	0.156241	1	0.29101	4.18568	5.65849
LRWD1	LRWD1	1.18476	1	1.41536	2.84643	8.40761
LSAMP	LSAMP	1.3746	1	4.28416	0	0.0507032
LSAMP-AS1	LSAMP-AS1	0	1	-0.239398	0	0
LSG1	LSG1	0.478469	1	0.566947	14.6657	24.0026
LSM1	LSM1	0.122542	1	0.268097	18.0566	24.0264
LSM10	LSM10	0	1	0.0608692	6.97602	8.04369
LSM11	LSM11	-0.23981	1	-0.45712	4.67628	3.76148
LSM12	LSM12	0.0819294	1	0.165503	26.5027	32.8362
LSM14A	LSM14A	-0.988587	1	-1.05864	39.0341	20.6972
LSM14B	LSM14B	-0.77083	1	-0.863009	30.1216	18.2902
LSM2	LSM2	0	1	-0.239398	0	0
LSM3	LSM3	0	1	-0.103788	41.8865	43.0592
LSM4	LSM4	0	1	0.040524	64.2658	73.0124
LSM5	LSM5	0.150089	1	0.273444	8.93757	11.9355
LSM6	LSM6	0	1	0.105343	11.5093	13.6836
LSM7	LSM7	0.240257	1	0.444065	19.4392	29.2372
LSM8	LSM8	0	1	-0.0872902	2.56384	2.66593
LSMEM1	LSMEM1	-1.06694	1	-1.71857	1.1763	0.387045
LSMEM2	LSMEM2	-0.251935	1	-0.464015	8.79098	7.03757
LSP1	LSP1	2.04414	1	2.88713	0.0930607	0.808572
LSP1P3	LSP1P3	0	1	1.34556	0	0.0983958
LSR	LSR	-0.342867	1	-0.481019	13.1482	10.4041
LSS	LSS	1.12127	1	1.18566	18.094	45.4706
LST1	LST1	-0.890208	1	-3.93984	0.313355	0
LTA	LTA	0	1	-0.239398	0	0
LTA4H	LTA4H	0.187104	1	0.26041	34.0153	45.0095
LTB	LTB	0	1	-0.239398	0	0
LTB4R	LTB4R	0.404312	1	0.534404	5.2703	8.43495
LTB4R2	LTB4R2	0.89201	1	1.19971	2.31953	5.90905
LTBP1	LTBP1	-3.2428	1	-3.55281	4.34684	0.406046
LTBP2	LTBP2	0.690264	1	0.73783	20.3866	37.5565
LTBP3	LTBP3	0.0259271	1	0.231855	2.24413	2.91283
LTBP4	LTBP4	-0.317522	1	-0.449271	5.97984	4.83726
LTBR	LTBR	0.264384	1	0.332619	37.6981	52.4428
LTC4S	LTC4S	0	1	-1.0874	0.279999	0.130998
LTF	LTF	0	1	-0.239398	0	0
LTK	LTK	0	1	-0.239398	0.0298624	0.0279423
LTN1	LTN1	0.359347	1	0.434886	9.61068	14.3523
LTV1	LTV1	0.0662722	1	0.207566	12.4961	15.9434
LUC7L	LUC7L	-0.619914	1	-0.786327	11.1118	7.11342
LUC7L2	LUC7L2	-0.740391	1	-0.82262	32.0133	19.9916
LUC7L3	LUC7L3	-0.312237	1	-0.39516	22.9533	19.2788
LUCAT1	LUCAT1	0	1	0.760602	0.115684	0.238139
LUM	LUM	0	1	-0.239398	0	0
LURAP1	LURAP1	1.11362	1	1.47681	1.31307	4.06398
LURAP1L	LURAP1L	-0.55925	1	-0.822558	3.46269	2.16003
LUZP1	LUZP1	0.0447013	1	0.107395	14.0477	16.7169
LUZP2	LUZP2	0	1	-0.824361	0.0088144	0.00412382
LUZP4	LUZP4	0	1	-0.239398	0	0
LUZP6	LUZP6	0.0899028	1	0.133502	63.0025	76.3411
LXN	LXN	0.571153	1	0.855759	4.12093	8.25996
LY6D	LY6D	-0.808028	1	-1.64539	1.51364	0.517498
LY6E	LY6E	1.45839	1	1.5412	41.4889	133.422
LY6G5B	LY6G5B	-0.460002	1	-1.05985	2.47324	1.29821
LY6G5C	LY6G5C	0	1	-0.239398	0	0
