# This file is generated by gfold V1.1.2 on Tue Jun 27 19:59:29 2017
# Normalization constants :
#    RWPE1	42835828	1
#    BPH1	41323878	1.01447
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	-0.0207234	0	0
NRG3	NRG3	0	1	-0.0207234	0	0
NRG4	NRG4	-0.429937	1	-1.28376	0.503078	0.210813
NRGN	NRGN	0.826508	1	2.23562	0.153333	0.834451
NRIP1	NRIP1	-0.218657	1	-0.303168	10.7703	9.17874
NRIP2	NRIP2	0	1	-0.677836	0.336261	0.217853
NRIP3	NRIP3	3.92838	1	4.35584	0.343218	7.51576
NRK	NRK	-1.89276	1	-3.77561	0.0752876	0.00300162
NRL	NRL	0	1	-0.0207234	0.579484	0.600686
NRM	NRM	0	1	-0.0207234	0	0
NRN1	NRN1	0	1	1.56424	0	0.0184585
NRN1L	NRN1L	0	1	0.394314	0.0737597	0.114688
NRON	NRON	0	1	0.979277	0	0.00886413
NRP1	NRP1	-2.934	1	-3.09864	14.862	1.82086
NRP2	NRP2	-0.658897	1	-0.88114	1.90231	1.08471
NRROS	NRROS	0	1	-0.480155	0.0947441	0.0687474
NRSN1	NRSN1	0	1	-0.0207234	0	0
NRSN2	NRSN2	-0.530753	1	-0.818231	3.56142	2.1197
NRTN	NRTN	-0.500783	1	-1.44699	0.888123	0.328792
NRXN1	NRXN1	0	1	0.979277	0	0.00227735
NRXN2	NRXN2	2.79897	1	4.48178	0.00630944	0.2191
NRXN3	NRXN3	0	1	1.56424	0	0.00336566
NS3BP	NS3BP	-1.41684	1	-1.97605	2.83295	0.743443
NSA2	NSA2	-0.951355	1	-1.02715	90.9101	46.9008
NSD1	NSD1	-0.585107	1	-0.641848	15.8136	10.6569
NSDHL	NSDHL	0.951959	1	1.12097	8.03467	18.3943
NSF	NSF	1.60148	1	1.71062	7.07085	24.3509
NSFL1C	NSFL1C	-0.0934124	1	-0.199578	13.8868	12.7157
NSFP1	NSFP1	1.79815	1	1.91042	21.953	86.8405
NSG1	NSG1	-3.04545	1	-3.36294	9.526	0.965894
NSL1	NSL1	0.119055	1	0.241436	2.42632	3.01665
NSMAF	NSMAF	-0.147266	1	-0.272569	9.66636	8.41401
NSMCE1	NSMCE1	0	1	-0.0265458	38.1828	39.4204
NSMCE2	NSMCE2	0.610395	1	0.785544	10.9405	19.8464
NSMCE4A	NSMCE4A	0.247299	1	0.378478	19.0083	25.9903
NSMF	NSMF	-0.0483907	1	-0.179713	8.81026	8.17895
NSRP1	NSRP1	-0.797705	1	-0.954914	12.1227	6.57176
NSUN2	NSUN2	0.222007	1	0.299574	23.2757	30.1269
NSUN3	NSUN3	0.944217	1	1.2245	3.18858	7.85838
NSUN4	NSUN4	-0.120515	1	-0.247071	6.12307	5.42487
NSUN5	NSUN5	-0.0479215	1	-0.135416	29.2026	27.957
NSUN5P1	NSUN5P1	-0.802235	1	-0.913408	29.3636	16.3887
NSUN5P2	NSUN5P2	-0.512423	1	-0.58969	61.6058	43.0434
NSUN6	NSUN6	-1.9646	1	-2.25747	6.79371	1.48626
NSUN7	NSUN7	2.39315	1	3.05965	0.145196	1.32185
NT5C	NT5C	-0.9076	1	-1.1208	17.1091	8.26083
NT5C1A	NT5C1A	0	1	-1.02072	0.0210885	0
NT5C1B	NT5C1B	0	1	0.18091	0.151539	0.181886
NT5C1B-RDH14	NT5C1B-RDH14	0	1	-0.165672	6.36751	5.96878
NT5C2	NT5C2	0.365168	1	0.450609	17.4658	25.103
NT5C3A	NT5C3A	0.0114129	1	0.151574	11.7707	13.7505
NT5C3B	NT5C3B	0.093622	1	0.207854	22.6216	27.4776
NT5DC1	NT5DC1	-0.227667	1	-0.366658	9.82592	8.01222
NT5DC2	NT5DC2	0.138809	1	0.29591	8.09159	10.4487
NT5DC3	NT5DC3	0.362993	1	0.512276	2.74094	4.11257
NT5E	NT5E	2.22533	1	2.34377	5.35993	28.6368
NT5M	NT5M	-1.886	1	-2.5491	2.19043	0.380968
NTAN1	NTAN1	-0.518415	1	-0.684963	19.8595	12.9829
NTF3	NTF3	1.66219	1	4.56424	0	0.39841
NTF4	NTF4	-2.08227	1	-2.42962	12.7591	2.47078
NTHL1	NTHL1	1.00235	1	1.24992	5.49164	13.7665
NTM	NTM	4.80456	1	7.55671	0	1.09864
NTM-IT	NTM-IT	0	1	-0.0207234	0	0
NTMT1	NTMT1	0	1	-0.0382707	29.9422	30.6623
NTN1	NTN1	-0.994241	1	-1.32028	1.37623	0.577136
NTN3	NTN3	0	1	-0.88322	0.22334	0.121848
NTN4	NTN4	-0.415312	1	-0.497052	25.9216	19.3124
NTN5	NTN5	0	1	-1.60569	0.0254302	0
NTNG1	NTNG1	-1.5437	1	-3.12506	0.281992	0.027839
NTNG2	NTNG2	0	1	-0.0207234	0	0
NTPCR	NTPCR	0	1	0.0641655	16.2017	17.814
NTRK1	NTRK1	0	1	-2.02072	0.0245134	0
NTRK2	NTRK2	0	1	0.242311	0.00456446	0.00591433
NTRK3	NTRK3	0	1	0.979277	0	0.00461991
NTRK3-AS1	NTRK3-AS1	0	1	-0.0207234	0	0
NTS	NTS	0	1	-1.60569	0.0376835	0
NTSR1	NTSR1	-1.36944	1	-2.09707	0.54238	0.128843
NTSR2	NTSR2	0	1	-0.0207234	0	0
NUAK1	NUAK1	1.11817	1	1.24127	3.54572	8.81966
NUAK2	NUAK2	0.580747	1	0.844117	1.68171	3.18053
NUB1	NUB1	0	1	0.010791	18.982	20.1112
NUBP1	NUBP1	0.453618	1	0.657348	7.87234	13.0679
NUBP2	NUBP2	0.487168	1	0.638059	11.798	19.3164
NUBPL	NUBPL	0.386833	1	0.522391	7.03161	10.624
NUCB1	NUCB1	-0.41781	1	-0.491821	44.2459	33.0849
NUCB1-AS1	NUCB1-AS1	-0.261002	1	-0.536455	19.1396	13.86
NUCB2	NUCB2	0.0511613	1	0.207463	12.3242	14.9668
NUCKS1	NUCKS1	0	1	0.0155267	99.2088	105.455
NUDC	NUDC	0.896575	1	0.97299	37.0068	76.4013
NUDCD1	NUDCD1	0.0319498	1	0.147883	9.03601	10.5286
NUDCD2	NUDCD2	-0.131492	1	-0.263889	34.4264	30.1467
NUDCD3	NUDCD3	0.564372	1	0.640786	14.8654	24.3763
NUDT1	NUDT1	0.406117	1	0.588256	15.4611	24.459
NUDT10	NUDT10	0	1	-0.277063	1.49333	1.294
NUDT11	NUDT11	-0.706371	1	-0.935359	5.90444	3.24203
NUDT12	NUDT12	-0.785212	1	-0.93566	9.4705	5.20336
NUDT13	NUDT13	0	1	-0.101142	1.67766	1.64419
NUDT14	NUDT14	-0.92381	1	-1.18378	14.0824	6.50333
NUDT15	NUDT15	0.221439	1	0.333825	18.2649	24.2111
NUDT16	NUDT16	0.44356	1	0.574397	3.73409	5.84892
NUDT16L1	NUDT16L1	1.04147	1	1.24586	6.09928	15.2352
NUDT16P1	NUDT16P1	0	1	-0.364678	1.29365	1.05436
NUDT17	NUDT17	0	1	-0.317705	0.898705	0.754142
NUDT18	NUDT18	0.584005	1	0.949651	1.87497	3.82342
NUDT19	NUDT19	0	1	-0.0760665	10.2365	10.2114
NUDT2	NUDT2	-0.850228	1	-1.00778	28.9043	15.1047
NUDT21	NUDT21	0.960106	1	1.00334	47.3997	99.9262
NUDT22	NUDT22	1.16626	1	1.31426	14.575	38.1469
NUDT3	NUDT3	-0.744222	1	-0.86216	21.814	12.6151
NUDT4	NUDT4	0.671641	1	0.722802	33.2009	57.6243
NUDT4P1	NUDT4P1	0.679097	1	0.730587	41.4748	72.3741
NUDT4P2	NUDT4P2	0.679274	1	0.730748	41.0988	71.726
NUDT5	NUDT5	-1.23625	1	-1.37814	37.8871	15.3154
NUDT6	NUDT6	-1.19677	1	-1.43373	12.072	4.68824
NUDT7	NUDT7	0	1	-0.0546708	3.01055	3.0477
NUDT8	NUDT8	0.993485	1	1.31286	4.20552	11.0319
NUDT9	NUDT9	-0.456959	1	-0.670497	5.18132	3.42018
NUDT9P1	NUDT9P1	0	1	-2.34265	0.195083	0.022469
NUF2	NUF2	1.81212	1	2.01698	3.75585	16.0232
NUFIP1	NUFIP1	-0.271915	1	-0.480748	4.06377	3.06045
NUFIP2	NUFIP2	-0.281804	1	-0.326954	26.4755	22.1951
NUGGC	NUGGC	0	1	1.56424	0	0.0124513
NUMA1	NUMA1	0.641127	1	0.679817	37.3027	62.841
NUMB	NUMB	0.207317	1	0.322366	9.70571	12.7636
NUMBL	NUMBL	-0.193548	1	-0.412706	3.43553	2.71237
NUP107	NUP107	1.01315	1	1.09736	17.165	38.6302
NUP133	NUP133	0.579773	1	0.662813	14.7459	24.5531
NUP153	NUP153	0.0959966	1	0.168179	15.6872	18.5366
NUP155	NUP155	0.504707	1	0.5719	20.3156	31.7591
NUP160	NUP160	1.04218	1	1.12582	10.0353	23.0348
NUP188	NUP188	0.00462913	1	0.0735443	18.8153	20.821
NUP205	NUP205	0.175668	1	0.23719	20.3267	25.1956
NUP210	NUP210	4.08949	1	4.30005	0.809689	16.8366
NUP210L	NUP210L	-1.36431	1	-2.26358	0.277821	0.0575973
NUP210P1	NUP210P1	0	1	-0.0207234	0	0
NUP214	NUP214	-0.811456	1	-0.956512	4.72121	2.55682
NUP35	NUP35	0.505224	1	0.693251	5.87697	10.0005
NUP37	NUP37	1.64325	1	1.75998	20.2452	72.1554
NUP43	NUP43	0.373374	1	0.455105	17.3957	25.0801
NUP50	NUP50	0.058674	1	0.114657	29.1122	33.1467
NUP50-AS1	NUP50-AS1	-1.73114	1	-2.22482	3.59863	0.797071
NUP54	NUP54	0	1	0.0327921	21.9755	23.6407
NUP62	NUP62	-0.291785	1	-0.386694	18.3908	14.7909
NUP62CL	NUP62CL	-0.0545096	1	-0.332667	4.27946	3.57081
NUP85	NUP85	0.761111	1	0.866151	15.7283	30.1572
NUP88	NUP88	0.276248	1	0.37767	17.9368	24.5095
NUP93	NUP93	1.00354	1	1.08063	17.3014	38.4867
NUP98	NUP98	0.962473	1	1.02236	13.9426	29.7849
NUPL1	NUPL1	-0.359899	1	-0.427197	31.0512	24.2828
NUPL2	NUPL2	0.026978	1	0.185727	10.7956	12.9143
NUPR1	NUPR1	-5.59492	1	-5.99509	101.366	1.64511
NUPR1L	NUPR1L	0	1	-0.0207234	0	0
NUS1	NUS1	0.0377537	1	0.112576	18.6585	21.2138
NUSAP1	NUSAP1	1.64433	1	1.70892	33.0577	113.669
NUTF2	NUTF2	1.17079	1	1.25232	62.4464	156.475
NUTM1	NUTM1	0	1	0.201669	0.0278181	0.0346031
NUTM2A	NUTM2A	-1.53513	1	-1.68695	14.122	4.60725
NUTM2A-AS1	NUTM2A-AS1	0	1	-0.160731	4.88483	4.59253
NUTM2B	NUTM2B	-1.25823	1	-1.42227	10.5591	4.13854
NUTM2D	NUTM2D	-1.62876	1	-1.81482	5.92573	1.76811
NUTM2F	NUTM2F	-1.74438	1	-2.38191	1.3491	0.264574
NUTM2G	NUTM2G	-1.87174	1	-2.29958	1.46323	0.308885
NVL	NVL	-0.481437	1	-0.634832	9.31157	6.30335
NWD1	NWD1	-2.97431	1	-3.68179	0.700098	0.0547165
NWD2	NWD2	0	1	2.78663	0	0.0194188
NXF1	NXF1	0.246675	1	0.41127	4.04188	5.65443
NXF2	NXF2	0	1	-0.0207234	0	0
NXF2B	NXF2B	0	1	-0.0207234	0	0
NXF3	NXF3	0	1	1.97928	0	0.0383099
NXF4	NXF4	0	1	-0.0207234	0	0
NXF5	NXF5	0	1	-0.0207234	0	0
NXN	NXN	-0.0673147	1	-0.147695	27.2495	25.8661
NXNL1	NXNL1	0	1	-0.0207234	0	0
NXNL2	NXNL2	0	1	-0.0207234	0.0429662	0.0445382
NXPE1	NXPE1	0	1	-1.02072	0.0363817	0.012571
NXPE2	NXPE2	0	1	-2.02072	0.0393897	0
NXPE3	NXPE3	0.990279	1	1.13709	1.91597	4.43458
NXPE4	NXPE4	0	1	-1.02072	0.0107929	0
NXPH1	NXPH1	0	1	-0.0207234	0	0
NXPH2	NXPH2	-0.528972	1	-3.60569	0.10031	0
NXPH3	NXPH3	0	1	-0.283758	0.197625	0.169986
NXPH4	NXPH4	-0.145595	1	-0.637395	1.47523	0.992645
NXT1	NXT1	-0.898472	1	-1.02487	43.7012	22.5743
NXT2	NXT2	1.12837	1	1.3012	4.05349	10.5167
NYAP1	NYAP1	0	1	0.0463908	0.130309	0.141831
NYAP2	NYAP2	0	1	0.979277	0	0.00527213
NYNRIN	NYNRIN	4.35336	1	5.41466	0.0297123	1.46297
NYX	NYX	0	1	-0.0207234	0	0
OACYLP	OACYLP	0	1	-0.0207234	0	0
OAF	OAF	1.03085	1	1.23736	4.56367	11.3328
OARD1	OARD1	-0.189625	1	-0.357087	17.9561	14.7379
OAS1	OAS1	0.95234	1	1.08947	10.1173	22.6539
OAS2	OAS2	0.821578	1	0.966517	3.00468	6.17824
OAS3	OAS3	2.0323	1	2.10591	8.86664	40.1492
OASL	OASL	-1.62201	1	-1.80773	15.7536	4.72375
OAT	OAT	0.994771	1	1.05258	55.115	120.232
OAZ1	OAZ1	0.706104	1	0.744325	248.707	438.139
OAZ2	OAZ2	0.381862	1	0.512284	13.5367	20.309
OAZ3	OAZ3	0	1	0.112543	2.64404	3.00817
OBFC1	OBFC1	-0.458966	1	-0.612375	4.27925	2.94227
OBP2A	OBP2A	0	1	-0.0207234	0	0
OBP2B	OBP2B	0	1	-0.0207234	0	0
OBSCN	OBSCN	-2.05788	1	-2.23261	1.63499	0.365167
OBSL1	OBSL1	1.3264	1	1.45814	2.77251	8.01647
OC90	OC90	0	1	-0.0207234	0	0
OCA2	OCA2	0	1	-0.0207234	0	0
OCEL1	OCEL1	0	1	0.143907	1.9258	2.24025
OCIAD1	OCIAD1	1.19814	1	1.25932	42.1851	106.208
OCIAD2	OCIAD2	0.502248	1	0.583673	79.2596	124.926
OCLM	OCLM	0	1	-0.828078	0.15845	0.0821236
OCLN	OCLN	-1.31359	1	-1.40819	15.9431	6.31472
OCM	OCM	0	1	-0.0207234	0	0
OCM2	OCM2	0	1	-0.0207234	0	0
OCRL	OCRL	0.0177039	1	0.115667	10.137	11.5502
OCSTAMP	OCSTAMP	0	1	-0.0207234	0	0
ODAM	ODAM	0	1	-0.0207234	0	0
ODC1	ODC1	-0.333766	1	-0.38222	97.2558	78.4673
ODF1	ODF1	0	1	-0.0207234	0	0
ODF2	ODF2	0.363105	1	0.44372	14.297	20.4505
ODF2L	ODF2L	0	1	-0.026348	2.77787	2.86829
ODF3	ODF3	0	1	-1.60569	0.0909071	0.0188466
ODF3B	ODF3B	-2.07752	1	-2.79833	3.44157	0.49895
ODF3L1	ODF3L1	0	1	-1.08485	0.430502	0.202842
ODF3L2	ODF3L2	0	1	1.56424	0	0.0301734
ODF4	ODF4	0	1	-0.0207234	0	0
OFD1	OFD1	0.254747	1	0.382081	7.75607	10.6314
OGDH	OGDH	0.366534	1	0.43671	18.9991	27.044
OGDHL	OGDHL	-0.59033	1	-0.800758	4.21351	2.54084
OGFOD1	OGFOD1	0.582287	1	0.686988	12.7006	21.5067
OGFOD2	OGFOD2	-0.0845267	1	-0.30006	5.98214	5.1074
OGFOD3	OGFOD3	0.865295	1	1.03571	2.9123	6.28436
OGFR	OGFR	0.371408	1	0.475219	17.1325	25.0491
OGFR-AS1	OGFR-AS1	0	1	-0.544285	1.57264	1.12301
OGFRL1	OGFRL1	-0.182441	1	-0.328091	15.8585	13.2817
OGFRP1	OGFRP1	0	1	0.110521	0.375925	0.428647
OGG1	OGG1	0	1	-0.194886	4.54409	4.17372
OGN	OGN	-1.18011	1	-1.95033	0.601321	0.157803
OGT	OGT	-0.0549695	1	-0.117686	25.2187	24.4419
OIP5	OIP5	0.18726	1	0.366025	11.6536	15.7999
OIP5-AS1	OIP5-AS1	-0.987884	1	-1.07502	55.7123	27.8021
OIT3	OIT3	0	1	-1.60569	0.0197755	0
OLA1	OLA1	0.506477	1	0.583108	16.9567	26.7157
OLAH	OLAH	0	1	-1.24312	0.0763739	0.0263894
OLFM1	OLFM1	1.53426	1	1.82578	0.968921	3.62829
OLFM2	OLFM2	0	1	0.233033	0.313608	0.390098
OLFM3	OLFM3	0	1	-0.0207234	0	0
OLFM4	OLFM4	0.487525	1	3.56424	0	0.0911922
OLFML1	OLFML1	0	1	-1.60569	0.0160833	0
OLFML2A	OLFML2A	1.64632	1	1.75296	4.3426	15.4004
OLFML2B	OLFML2B	0	1	-0.0207234	0	0
OLFML3	OLFML3	0.608948	1	2.3012	0.044193	0.274859
OLIG1	OLIG1	0	1	1.56424	0	0.0212366
OLIG2	OLIG2	0	1	-0.0207234	0	0
OLIG3	OLIG3	0	1	-0.0207234	0	0
OLR1	OLR1	2.6739	1	2.89302	2.32893	18.2551
OMA1	OMA1	-0.10499	1	-0.257615	12.8281	11.2819
OMD	OMD	-2.48903	1	-4.08681	0.606124	0.0285591
OMG	OMG	0	1	-1.24312	0.246385	0.10216
OMP	OMP	0	1	-0.0207234	0	0
ONECUT1	ONECUT1	0	1	1.20167	0.0193975	0.0603218
ONECUT2	ONECUT2	1.0638	1	1.82363	0.0304084	0.117078
ONECUT3	ONECUT3	0	1	-0.0207234	0	0
OOEP	OOEP	-0.671533	1	-3.72116	0.413795	0
OOSP2	OOSP2	0	1	-0.0207234	0	0
OPA1	OPA1	1.02306	1	1.081	17.5671	39.0845
OPA1-AS1	OPA1-AS1	0.650673	1	1.16875	2.60422	6.21849
OPA3	OPA3	-1.17973	1	-1.29781	6.64732	2.84174
OPALIN	OPALIN	0	1	-0.0207234	0	0
OPCML	OPCML	0	1	2.97928	0	0.0258814
OPHN1	OPHN1	0	1	0.017189	3.14014	3.34179
OPLAH	OPLAH	-1.88992	1	-2.10819	6.88592	1.67491
OPN1LW	OPN1LW	0	1	-0.0207234	0	0
OPN1MW	OPN1MW	0	1	-0.0207234	0	0
OPN1MW2	OPN1MW2	0	1	-0.0207234	0	0
OPN1SW	OPN1SW	0	1	0.336829	0.659101	0.88157
OPN3	OPN3	0	1	-0.166097	3.41482	3.19957
OPN4	OPN4	0	1	-0.0207234	0	0
OPN5	OPN5	0	1	-0.0207234	0	0
OPRD1	OPRD1	0	1	-1.60569	0.026319	0
OPRK1	OPRK1	0	1	-1.60569	0.00898574	0
OPRL1	OPRL1	0	1	-0.561292	0.408083	0.288724
OPRM1	OPRM1	0	1	0.979277	0	0.00122695
OPTC	OPTC	0	1	2.3012	0	0.0670335
OPTN	OPTN	-2.23779	1	-2.36225	27.888	5.69826
OR10A2	OR10A2	0	1	-0.0207234	0	0
OR10A3	OR10A3	0	1	2.78663	0	0.153645
OR10A4	OR10A4	0	1	-1.02072	0.0234623	0
OR10A5	OR10A5	0	1	-0.0207234	0	0
OR10A6	OR10A6	0	1	-1.60569	0.0494073	0
OR10A7	OR10A7	0	1	-0.0207234	0	0
OR10AD1	OR10AD1	0	1	-3.02072	0.171294	0
OR10AG1	OR10AG1	0	1	-0.0207234	0	0
OR10C1	OR10C1	0	1	-0.0207234	0	0
OR10G2	OR10G2	0	1	1.56424	0	0.0437992
OR10G3	OR10G3	0	1	-0.0207234	0	0
OR10G4	OR10G4	0	1	-0.0207234	0	0
OR10G7	OR10G7	0	1	-0.0207234	0	0
OR10G8	OR10G8	0	1	-0.0207234	0	0
OR10G9	OR10G9	0	1	-0.0207234	0	0
OR10H1	OR10H1	0	1	0.301205	0.0625311	0.0864253
OR10H2	OR10H2	0	1	-1.02072	0.022687	0
OR10H3	OR10H3	0	1	-0.0207234	0	0
OR10H4	OR10H4	0	1	-0.0207234	0	0
OR10H5	OR10H5	0	1	2.3012	0	0.102106
OR10J1	OR10J1	0	1	-0.0207234	0	0
OR10J3	OR10J3	0	1	-0.0207234	0	0
OR10J5	OR10J5	0	1	-0.0207234	0	0
OR10K1	OR10K1	0	1	-0.0207234	0	0
OR10K2	OR10K2	0	1	-0.0207234	0	0
OR10P1	OR10P1	0	1	-0.0207234	0	0
OR10Q1	OR10Q1	0	1	-0.0207234	0	0
OR10R2	OR10R2	0	1	-0.0207234	0	0
OR10S1	OR10S1	-0.801616	1	-3.82808	0.304703	0
OR10T2	OR10T2	0	1	-0.0207234	0	0
OR10V1	OR10V1	0	1	-0.0207234	0	0
OR10V2P	OR10V2P	0	1	-0.0207234	0	0
OR10W1	OR10W1	0	1	-0.0207234	0	0
OR10X1	OR10X1	0	1	-0.0207234	0	0
OR10Z1	OR10Z1	0	1	-0.0207234	0	0
OR11A1	OR11A1	0	1	-0.0207234	0	0
OR11G2	OR11G2	0	1	-0.0207234	0	0
OR11H1	OR11H1	0	1	-0.0207234	0	0
OR11H12	OR11H12	0	1	-0.0207234	0	0
OR11H2	OR11H2	0	1	-0.0207234	0	0
OR11H4	OR11H4	0	1	-0.0207234	0	0
OR11H6	OR11H6	0	1	-0.0207234	0	0
OR11L1	OR11L1	0	1	-0.0207234	0	0
OR12D2	OR12D2	0	1	-0.0207234	0	0
OR12D3	OR12D3	0	1	-0.0207234	0	0
OR13A1	OR13A1	0	1	-0.0207234	0	0
OR13C2	OR13C2	0	1	-0.0207234	0	0
OR13C3	OR13C3	0	1	-0.0207234	0	0
OR13C4	OR13C4	0	1	-0.0207234	0	0
OR13C5	OR13C5	0	1	-0.0207234	0	0
OR13C8	OR13C8	0	1	-0.0207234	0	0
OR13C9	OR13C9	0	1	-1.60569	0.0487878	0
OR13D1	OR13D1	0	1	-1.60569	0.044851	0
OR13F1	OR13F1	0	1	-0.0207234	0	0
OR13G1	OR13G1	0	1	-0.0207234	0	0
OR13H1	OR13H1	0	1	-0.0207234	0	0
OR13J1	OR13J1	0	1	-0.0207234	0	0
OR14A16	OR14A16	0	1	-0.0207234	0	0
OR14C36	OR14C36	0	1	-0.0207234	0	0
OR14I1	OR14I1	0	1	-0.0207234	0	0
OR14J1	OR14J1	0	1	-0.0207234	0	0
OR1A1	OR1A1	0	1	-0.0207234	0	0
OR1A2	OR1A2	0	1	-0.0207234	0	0
OR1B1	OR1B1	0	1	-2.34265	0.0975755	0
OR1C1	OR1C1	0	1	-0.0207234	0	0
OR1D2	OR1D2	0	1	-0.0207234	0	0
OR1D4	OR1D4	0	1	1.56424	0	0.0820308
OR1D5	OR1D5	0	1	2.3012	0	0.103084
OR1E1	OR1E1	0	1	-0.0207234	0	0
OR1E2	OR1E2	0	1	-0.0207234	0	0
OR1F1	OR1F1	0	1	-0.757689	0.099446	0.0515422
OR1F2P	OR1F2P	0	1	1.97928	0	0.0737028
OR1G1	OR1G1	0	1	-0.0207234	0	0
OR1I1	OR1I1	0	1	-0.0207234	0	0
OR1J1	OR1J1	0	1	-1.02072	0.0240918	0
OR1J2	OR1J2	0	1	-0.0207234	0	0
OR1J4	OR1J4	0	1	-0.0207234	0	0
OR1K1	OR1K1	0	1	2.3012	0	0.101784
OR1L1	OR1L1	0	1	-0.0207234	0	0
OR1L3	OR1L3	0	1	1.56424	0	0.0496391
OR1L4	OR1L4	0	1	-2.34265	0.0997647	0
OR1L6	OR1L6	0	1	-2.34265	0.0997647	0
OR1L8	OR1L8	0	1	-0.0207234	0	0
OR1M1	OR1M1	0	1	-1.02072	0.0247823	0
OR1N1	OR1N1	0	1	-0.0207234	0	0
OR1N2	OR1N2	0	1	-0.0207234	0	0
OR1Q1	OR1Q1	0	1	-1.02072	0.0247036	0
OR1S1	OR1S1	0	1	-0.0207234	0	0
OR1S2	OR1S2	0	1	-0.0207234	0	0
OR2A1	OR2A1	-1.03177	1	-4.02072	0.375321	0
OR2A12	OR2A12	0	1	-0.0207234	0	0
OR2A14	OR2A14	0	1	-0.0207234	0	0
OR2A2	OR2A2	0	1	-0.0207234	0	0
OR2A20P	OR2A20P	-1.71515	1	-2.28059	4.54348	0.962759
OR2A25	OR2A25	0	1	-0.0207234	0	0
OR2A4	OR2A4	-2.80505	1	-3.33151	5.1258	0.523075
OR2A42	OR2A42	-1.03177	1	-4.02072	0.375321	0
OR2A5	OR2A5	0	1	-0.0207234	0	0
OR2A7	OR2A7	-2.14062	1	-2.71162	5.62981	0.881853
OR2A9P	OR2A9P	-1.93228	1	-2.51822	4.52679	0.810731
OR2AE1	OR2AE1	0	1	-2.02072	0.0720523	0
OR2AG1	OR2AG1	0	1	-0.0207234	0	0
OR2AG2	OR2AG2	0	1	2.3012	0	0.101784
OR2AK2	OR2AK2	0	1	-2.02072	0.069479	0
OR2AP1	OR2AP1	0	1	-0.0207234	0	0
OR2AT4	OR2AT4	0	1	-0.0207234	0	0
OR2B11	OR2B11	0	1	-0.0207234	0	0
OR2B2	OR2B2	0	1	-0.0207234	0.038523	0.0399325
OR2B3	OR2B3	0	1	-0.0207234	0	0
OR2B6	OR2B6	0	1	0.564239	0.074347	0.128445
OR2C1	OR2C1	0	1	-2.02072	0.157736	0.0233582
OR2C3	OR2C3	0	1	-0.0207234	0	0
OR2D2	OR2D2	0	1	1.56424	0	0.0522095
OR2D3	OR2D3	0	1	-0.0207234	0	0
OR2F1	OR2F1	0	1	-0.0207234	0	0
OR2F2	OR2F2	0	1	-0.0207234	0	0
OR2G2	OR2G2	0	1	-0.0207234	0	0
OR2G3	OR2G3	0	1	-0.0207234	0	0
OR2G6	OR2G6	0	1	-0.0207234	0	0
OR2H1	OR2H1	0	1	-0.0207234	0	0
OR2H2	OR2H2	0	1	-0.0207234	0	0
OR2J2	OR2J2	0	1	-0.0207234	0	0
OR2J3	OR2J3	0	1	-0.0207234	0	0
OR2K2	OR2K2	0	1	-1.02072	0.0245478	0
OR2L13	OR2L13	0	1	-2.02072	0.0371735	0
OR2L1P	OR2L1P	0	1	-0.0207234	0	0
OR2L2	OR2L2	0	1	-0.0207234	0	0
OR2L3	OR2L3	0	1	-1.02072	0.0248615	0
OR2L5	OR2L5	0	1	-0.0207234	0	0
OR2L8	OR2L8	0	1	-2.02072	0.0745845	0
OR2M1P	OR2M1P	0	1	-0.0207234	0	0
OR2M2	OR2M2	0	1	-0.0207234	0	0
OR2M3	OR2M3	0	1	-0.0207234	0	0
OR2M4	OR2M4	0	1	-0.0207234	0	0
OR2M5	OR2M5	0	1	-0.0207234	0	0
OR2M7	OR2M7	0	1	-0.0207234	0	0
OR2S2	OR2S2	0	1	-0.0207234	0	0
OR2T1	OR2T1	0	1	-0.0207234	0	0
OR2T10	OR2T10	0	1	-0.0207234	0	0
OR2T11	OR2T11	0	1	-0.0207234	0	0
OR2T12	OR2T12	0	1	-1.02072	0.0242419	0
OR2T2	OR2T2	0	1	-0.0207234	0	0
OR2T27	OR2T27	0	1	-0.0207234	0	0
OR2T29	OR2T29	0	1	-0.0207234	0	0
OR2T3	OR2T3	0	1	-0.0207234	0	0
OR2T33	OR2T33	0	1	-2.02072	0.0727257	0
OR2T34	OR2T34	0	1	-0.0207234	0	0
OR2T35	OR2T35	0	1	-0.0207234	0	0
OR2T4	OR2T4	0	1	-0.0207234	0	0
OR2T5	OR2T5	0	1	-0.0207234	0	0
OR2T6	OR2T6	0	1	-0.0207234	0	0
OR2T8	OR2T8	0	1	-2.34265	0.099446	0
OR2V1	OR2V1	0	1	-0.0207234	0	0
OR2V2	OR2V2	0	1	-0.0207234	0	0
OR2W1	OR2W1	0	1	1.56424	0	0.0502577
OR2W3	OR2W3	-2.75749	1	-5.57531	1.13637	0
OR2W5	OR2W5	0	1	-0.0207234	0	0
OR2Y1	OR2Y1	0	1	-0.0207234	0	0
OR2Z1	OR2Z1	0	1	-0.0207234	0	0
OR3A1	OR3A1	-1.89276	1	-4.77561	0.640262	0
