# This file is generated by gfold V1.1.2 on Tue Jun 27 19:35:14 2017
# Normalization constants :
#    RWPE1	42835828	1
#    AQ0415	40022355	1.00585
# The GFOLD value could be considered as a reliable log2 fold change.
# It is positive/negative if the gene is up/down regulated.
# A gene with zero GFOLD value should never be considered as 
# differentially expressed. For a comprehensive description of 
# GFOLD, please refer to the manual.
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	1stRPKM	2ndRPKM
		0	1	-0.00840875	0	0
LINC01120	LINC01120	0	1	-0.00840875	0	0
LINC01121	LINC01121	0	1	-1.33034	0.0850453	0.022756
LINC01122	LINC01122	0	1	3.16152	0	0.0465289
LINC01123	LINC01123	-1.53568	1	-1.62068	57.8432	20.2429
LINC01124	LINC01124	0	1	0.576554	0.0548261	0.0938883
LINC01125	LINC01125	0	1	1.11712	0.170526	0.41978
LINC01126	LINC01126	0	1	-0.660485	0.298021	0.197458
LINC01127	LINC01127	1.20902	1	2.57655	0.18751	1.32958
LINC01128	LINC01128	-0.65327	1	-0.856023	1.9039	1.13118
LINC01132	LINC01132	0	1	0.576554	0.0184642	0.032937
LINC01133	LINC01133	-1.89207	1	-2.17068	15.406	3.66667
LINC01134	LINC01134	0	1	0.461077	0.143514	0.217604
LINC01135	LINC01135	0	1	-2.00841	0.228668	0.0444987
LINC01136	LINC01136	0	1	-0.271443	0.0425847	0.0364627
LINC01137	LINC01137	-1.73228	1	-2.11503	6.18387	1.52333
LINC01138	LINC01138	-0.0243484	1	-0.149247	17.2357	16.7304
LINC01139	LINC01139	0	1	-0.00840875	0	0
LINC01140	LINC01140	0	1	0.239519	0.0754361	0.0968868
LINC01141	LINC01141	0	1	-0.00840875	0	0
LINC01142	LINC01142	0	1	-0.00840875	0	0
LINC01144	LINC01144	0	1	-0.493836	0.27304	0.204564
LINC01146	LINC01146	0	1	-0.00840875	0	0
LINC01150	LINC01150	0	1	-0.00840875	0	0
LINC01152	LINC01152	0.892044	1	3.89848	0	0.0977654
LINC01158	LINC01158	0	1	-0.00840875	0	0
LINC01159	LINC01159	0	1	-0.00840875	0	0
LINC01160	LINC01160	0	1	1.99159	0.0302788	0.17824
LINC01164	LINC01164	0	1	-0.00840875	0	0
LINC01168	LINC01168	0	1	-0.00840875	0	0
LINC01169	LINC01169	0	1	-0.00840875	0	0
LINC01176	LINC01176	0	1	-0.201054	0.750956	0.69891
LINC01180	LINC01180	0	1	-0.00840875	0	0
LINC01184	LINC01184	-0.517073	1	-0.850147	2.17401	1.29457
LINC01185	LINC01185	0	1	-0.00840875	0	0
LINC01186	LINC01186	-0.637224	1	-1.53566	1.71077	0.610346
LINC01187	LINC01187	0	1	-0.00840875	0	0
LINC01189	LINC01189	-1.88045	1	-4.7633	0.386851	0
LINC01191	LINC01191	0	1	-1.59337	0.219201	0.0586527
LINC01192	LINC01192	0	1	-0.00840875	0	0
LINC01193	LINC01193	0	1	-0.00840875	0	0
LINC01194	LINC01194	0	1	-0.00840875	0	0
LINC01197	LINC01197	0	1	-0.00840875	0	0
LINC01203	LINC01203	0	1	0.991591	0	0.0430794
LINC01204	LINC01204	0.772484	1	3.79895	0	0.0688175
LINC01205	LINC01205	0	1	-0.00840875	0	0
LINC01206	LINC01206	0	1	-1.59337	0.00488541	0
LINC01207	LINC01207	0	1	-0.00840875	0	0
LINC01208	LINC01208	0	1	-0.00840875	0	0
LINC01209	LINC01209	0	1	0.991591	0	0.0104152
LINC01210	LINC01210	0	1	-0.00840875	0	0
LINC01212	LINC01212	0	1	-0.00840875	0	0
LINC01213	LINC01213	0	1	2.31352	0	0.165197
LINC01214	LINC01214	0	1	-0.00840875	0	0
LINC01215	LINC01215	0	1	-0.00840875	0	0
LINC01216	LINC01216	0	1	-0.00840875	0	0
LINC01220	LINC01220	0	1	-1.00841	0.047838	0
LINC01222	LINC01222	0	1	-0.00840875	0	0
LINC01225	LINC01225	0	1	3.31352	0	0.192529
LINC01226	LINC01226	0	1	-0.330337	0.0766525	0.0638096
LINC01227	LINC01227	0	1	1.57655	0.0162569	0.0869987
LINC01230	LINC01230	0	1	-0.00840875	0	0
LINC01232	LINC01232	-0.25448	1	-1.27144	0.449682	0.192518
LINC01233	LINC01233	0	1	-0.00840875	0	0
LINC01234	LINC01234	0	1	1.57655	0	0.0224897
LINC01237	LINC01237	0	1	0.213984	0.202647	0.260271
LINC01239	LINC01239	-1.83787	1	-2.14933	5.86856	1.41591
LINC01242	LINC01242	0	1	-0.00840875	0	0
LINC01245	LINC01245	0	1	-0.00840875	0	0
LINC01247	LINC01247	0	1	-0.00840875	0	0
LINC01248	LINC01248	0.49984	1	3.57655	0	0.391519
LINC01249	LINC01249	0	1	-0.00840875	0	0
LINC01250	LINC01250	0	1	-0.00840875	0	0
LINC01251	LINC01251	0	1	-0.00840875	0	0
LINC01252	LINC01252	0	1	1.3701	0.0254371	0.081676
LINC01254	LINC01254	0	1	-0.00840875	0	0
LINC01255	LINC01255	0	1	-0.00840875	0	0
LINC01257	LINC01257	0	1	-0.00840875	0	0
LINC01258	LINC01258	0	1	-0.00840875	0	0
LINC01260	LINC01260	0	1	2.31352	0.0201771	0.19436
LINC01265	LINC01265	0	1	-1.59337	0.0583624	0
LINC01266	LINC01266	0	1	-2.33034	0.0242482	0
LINC01267	LINC01267	0	1	1.57655	0	0.0218792
LINC01268	LINC01268	0	1	1.12909	0.0764016	0.190802
LINC01270	LINC01270	-0.700186	1	-1.42345	0.727608	0.285179
LINC01271	LINC01271	0	1	-0.593371	0.48765	0.344252
LINC01272	LINC01272	0	1	-0.00840875	0	0
LINC01273	LINC01273	0	1	0.406629	0.364247	0.531618
LINC01276	LINC01276	0	1	-0.00840875	0	0
LINC01277	LINC01277	0	1	0.107068	0.135013	0.157641
LINC01278	LINC01278	0	1	-0.144064	0.622855	0.606037
LINC01279	LINC01279	0.906173	1	1.25853	0.550248	1.42405
LINC01280	LINC01280	0	1	-0.00840875	0	0
LINC01281	LINC01281	0	1	-0.00840875	0	0
LINC01282	LINC01282	0	1	-0.00840875	0	0
LINC01284	LINC01284	0	1	-0.00840875	0	0
LINC01285	LINC01285	0	1	0.991591	0	0.0298876
LINC01289	LINC01289	0	1	-0.00840875	0	0
LINC01299	LINC01299	0	1	-0.00840875	0	0
LINC01300	LINC01300	0	1	-0.00840875	0	0
LINC01301	LINC01301	0	1	-0.538923	0.167467	0.121883
LINC01304	LINC01304	0	1	-0.00840875	0	0
LINC01305	LINC01305	0	1	-1.59337	0.0149551	0
LINC01310	LINC01310	0	1	-0.00840875	0	0
LINC01311	LINC01311	-1.35157	1	-2.18773	1.57428	0.354726
LINC01312	LINC01312	0	1	0.728557	0.0331887	0.0639392
LINC01314	LINC01314	0	1	-2.33034	0.0134495	0
LINC01330	LINC01330	0	1	-0.00840875	0	0
LINC01333	LINC01333	0	1	-0.00840875	0	0
LINC01335	LINC01335	0	1	-0.00840875	0	0
LINC01338	LINC01338	0	1	-1.00841	0.0369967	0
LINC01340	LINC01340	0	1	-0.00840875	0	0
LINC01341	LINC01341	1.00264	1	2.99159	0.020788	0.33374
LINC01342	LINC01342	0	1	-0.00840875	0	0
LINC01343	LINC01343	0	1	-1.59337	0.0204511	0
LINC01344	LINC01344	0	1	-0.00840875	0	0
LINC01346	LINC01346	0	1	-0.00840875	0	0
LINC01347	LINC01347	-0.107156	1	-0.258351	6.53951	5.88482
LINC01349	LINC01349	0	1	-0.00840875	0	0
LINC01350	LINC01350	0	1	-0.00840875	0	0
LINC01351	LINC01351	0	1	-0.00840875	0	0
LINC01352	LINC01352	0	1	0.576554	0.0242923	0.0520001
LINC01353	LINC01353	0	1	-0.00840875	0	0
LINC01354	LINC01354	0.49984	1	3.57655	0	0.0961001
LINC01355	LINC01355	0	1	0.0103278	1.01066	1.09594
LINC01356	LINC01356	0.378535	1	0.828093	1.0623	2.04107
LINC01358	LINC01358	0	1	0.991591	0	0.0530489
LINC01359	LINC01359	0	1	-0.745374	0.0865429	0.0463133
LINC01360	LINC01360	0	1	-0.00840875	0	0
LINC01361	LINC01361	0	1	2.79895	0	0.0945844
LINC01363	LINC01363	0	1	-1.59337	0.0251833	0
LINC01364	LINC01364	0	1	-0.745374	0.105395	0.0564019
LINC01365	LINC01365	0	1	-0.00840875	0	0
LINC01366	LINC01366	0	1	-0.00840875	0	0
LINC01370	LINC01370	0	1	-0.00840875	0	0
LINGO1	LINGO1	-0.659219	1	-3.70885	0.0955455	0
LINGO2	LINGO2	1.9987	1	2.75489	0.123156	0.937342
LINGO3	LINGO3	0	1	-1.59337	0.0219201	0
LINGO4	LINGO4	0	1	-0.00840875	0	0
LINS	LINS	-0.00608047	1	-0.211942	5.28793	4.91366
LIPA	LIPA	4.01487	1	4.09532	15.0367	276.841
LIPC	LIPC	0	1	2.99159	0	0.109041
LIPE	LIPE	0	1	0.145919	1.13266	1.34989
LIPE-AS1	LIPE-AS1	0.533115	1	0.846982	1.37323	2.66609
LIPF	LIPF	0	1	-0.00840875	0	0
LIPG	LIPG	1.05504	1	1.21779	3.34868	8.39304
LIPH	LIPH	4.09536	1	4.50215	0.585039	14.4927
LIPI	LIPI	0	1	-0.00840875	0.0142783	0.015282
LIPJ	LIPJ	0	1	-2.33034	0.0629244	0
LIPK	LIPK	0	1	1.99159	0	0.0624651
LIPM	LIPM	0	1	1.31352	0.0157311	0.0673478
LIPN	LIPN	0	1	-0.00840875	0	0
LIPT1	LIPT1	-0.526621	1	-0.886908	2.75191	1.59643
LIPT2	LIPT2	1.22384	1	1.80422	0.924071	3.53969
LITAF	LITAF	-0.18863	1	-0.244201	63.2771	57.5123
LIX1	LIX1	0	1	-1.59337	0.0117696	0
LIX1L	LIX1L	-1.24675	1	-1.52186	3.21234	1.20023
LKAAEAR1	LKAAEAR1	0	1	-0.00840875	0	0
LL22NC01-81G9.3	LL22NC01-81G9.3	0	1	-0.00840875	0	0
LLGL1	LLGL1	0.957559	1	1.07677	6.35575	14.4391
LLGL2	LLGL2	1.24491	1	1.36616	6.46886	17.9629
LLPH	LLPH	0.0948294	1	0.214982	27.6993	34.615
LMAN1	LMAN1	0.0523931	1	0.10807	33.7087	39.1124
LMAN1L	LMAN1L	0	1	-2.59337	0.0672377	0
LMAN2	LMAN2	0.139115	1	0.207872	56.4	70.13
LMAN2L	LMAN2L	0.0608253	1	0.205319	9.56932	11.8791
LMBR1	LMBR1	-0.0596964	1	-0.148158	14.4223	14.0106
LMBR1L	LMBR1L	0.133306	1	0.356164	3.97382	5.47902
LMBRD1	LMBRD1	0	1	-0.0883771	6.18014	6.25733
LMBRD2	LMBRD2	0	1	-0.0856234	7.3273	7.43329
LMCD1	LMCD1	1.01816	1	1.27099	1.77359	4.61913
LMCD1-AS1	LMCD1-AS1	0	1	-0.522982	0.206592	0.151289
LMF1	LMF1	-4.19892	1	-6.96261	0.614341	0
LMF1-AS1	LMF1-AS1	0	1	-1.00841	0.0158056	0
LMF2	LMF2	-0.334594	1	-0.493294	9.55714	7.30642
LMLN	LMLN	0	1	0.155567	0.701588	0.841716
LMNA	LMNA	-0.0160955	1	-0.0568074	78.6185	81.369
LMNB1	LMNB1	1.06555	1	1.15318	14.4062	34.5017
LMNB2	LMNB2	0.589005	1	0.647282	27.1403	45.7647
LMO1	LMO1	-1.99411	1	-4.86639	0.401264	0
LMO2	LMO2	-1.24136	1	-1.96261	0.888963	0.237864
LMO3	LMO3	0	1	-0.242874	0.0860268	0.0775362
LMO4	LMO4	0	1	0.0583084	7.8421	8.79087
LMO7	LMO7	2.83989	1	2.93289	3.94477	32.4495
LMO7-AS1	LMO7-AS1	0.0988831	1	0.46675	5.51145	8.21632
LMO7DN	LMO7DN	0	1	0.991591	0	0.0213922
LMOD1	LMOD1	0	1	0.702085	0.0588479	0.107074
LMOD2	LMOD2	0	1	-2.00841	0.0325895	0
LMOD3	LMOD3	0	1	-0.901494	0.0683433	0.0365739
LMTK2	LMTK2	-0.368088	1	-0.465959	7.2475	5.64805
LMTK3	LMTK3	-0.463216	1	-0.807269	1.18791	0.728676
LMX1A	LMX1A	0	1	-0.00840875	0	0
LMX1B	LMX1B	-1.38201	1	-3.17833	0.104111	0.00857154
LNP1	LNP1	0	1	-0.107944	1.25307	1.25099
LNPEP	LNPEP	-0.552394	1	-0.63042	22.751	15.8201
LNX1	LNX1	1.91617	1	2.23238	0.84588	4.30572
LNX1-AS1	LNX1-AS1	0	1	1.57655	0	0.0903654
LNX1-AS2	LNX1-AS2	0	1	-0.00840875	0.0475942	0.0509399
LNX2	LNX2	-0.572357	1	-0.691871	9.89876	6.59498
LOC100093631	LOC100093631	1.32452	1	1.3509	143.858	395.042
LOC100101148	LOC100101148	-0.178343	1	-0.644597	3.41503	2.34155
LOC100126784	LOC100126784	2.99815	1	3.72094	0.112385	1.67732
LOC100127888	LOC100127888	0	1	-0.256336	0.918705	0.825259
LOC100128006	LOC100128006	0	1	-0.00840875	0	0
LOC100128076	LOC100128076	1.80329	1	3.69203	0.0116029	0.310463
LOC100128127	LOC100128127	0	1	-0.00840875	0	0
LOC100128164	LOC100128164	-0.702674	1	-2.59337	0.0565978	0.00712665
LOC100128176	LOC100128176	-3.32695	1	-5.11693	0.762833	0.0120067
LOC100128233	LOC100128233	0	1	-0.00840875	0	0
LOC100128239	LOC100128239	0	1	-0.00840875	0	0
LOC100128288	LOC100128288	0	1	-0.294713	0.537296	0.469442
LOC100128361	LOC100128361	-0.660906	1	-0.998355	2.67631	1.43725
LOC100128398	LOC100128398	-1.00083	1	-1.58159	1.48906	0.526854
LOC100128494	LOC100128494	1.0623	1	1.1154	31.9373	74.4977
LOC100128505	LOC100128505	0	1	-0.00840875	0.0265888	0.0284579
LOC100128531	LOC100128531	-1.59759	1	-3.03394	1.34359	0.154076
LOC100128554	LOC100128554	0	1	-0.00840875	0	0
LOC100128568	LOC100128568	0	1	1.40663	0.0730671	0.273712
LOC100128573	LOC100128573	0	1	0.267226	0.800398	1.04703
LOC100128593	LOC100128593	0	1	-0.00840875	0	0
LOC100128682	LOC100128682	0	1	-0.00840875	0	0
LOC100128714	LOC100128714	0	1	-0.00840875	0	0
LOC100128770	LOC100128770	1.33054	1	1.96813	0.228872	0.98801
LOC100128885	LOC100128885	2.39344	1	3.08675	0.11221	1.06944
LOC100128993	LOC100128993	0	1	-0.00840875	0	0
LOC100129027	LOC100129027	0	1	-0.00840875	0	0
LOC100129034	LOC100129034	-0.430131	1	-0.499752	22.7646	17.331
LOC100129046	LOC100129046	0.29197	1	0.538586	4.58828	7.18229
LOC100129055	LOC100129055	0	1	-1.2308	0.0504756	0.018008
LOC100129083	LOC100129083	0	1	-2.59337	0.160116	0
LOC100129138	LOC100129138	0	1	-0.178334	0.154474	0.144667
LOC100129148	LOC100129148	0	1	-0.0897634	19.3865	19.6086
LOC100129175	LOC100129175	0	1	-0.00840875	0	0
LOC100129203	LOC100129203	-0.417692	1	-2.14591	0.250124	0.0509919
LOC100129213	LOC100129213	0	1	-0.00840875	0	0
LOC100129216	LOC100129216	0	1	0.629021	0.876805	1.52497
LOC100129316	LOC100129316	0	1	-2.00841	0.0133425	0
LOC100129345	LOC100129345	0	1	-0.00840875	0	0
LOC100129361	LOC100129361	0	1	0.13779	3.83937	4.54808
LOC100129427	LOC100129427	0	1	0.991591	0	0.0140687
LOC100129518	LOC100129518	0.52523	1	0.879698	1.80832	3.59438
LOC100129520	LOC100129520	0	1	-0.00840875	0	0
LOC100129534	LOC100129534	0	1	-0.0542124	0.65424	0.678002
LOC100129550	LOC100129550	-0.706583	1	-0.984618	1.66072	0.901427
LOC100129617	LOC100129617	0	1	-0.230801	0.157982	0.143075
LOC100129620	LOC100129620	0	1	-0.00840875	0	0
LOC100129636	LOC100129636	0	1	-0.00840875	0	0
LOC100129697	LOC100129697	0	1	-0.00840875	0	0
LOC100129722	LOC100129722	0	1	0.494092	0.150967	0.235024
LOC100129917	LOC100129917	-0.290247	1	-0.651019	2.96618	2.02828
LOC100129924	LOC100129924	0	1	-0.00840875	0.071246	0.0762544
LOC100129931	LOC100129931	-0.314631	1	-0.399745	19.4415	15.8632
LOC100129935	LOC100129935	0	1	-0.00840875	0	0
LOC100129940	LOC100129940	-1.19904	1	-1.86467	0.395033	0.113832
LOC100129973	LOC100129973	0.656497	1	1.05448	1.53585	3.45202
LOC100130075	LOC100130075	0	1	1.57655	0	0.0472326
LOC100130093	LOC100130093	0.561656	1	0.71486	7.47392	13.2131
LOC100130238	LOC100130238	0	1	-2.33034	0.0240856	0
LOC100130264	LOC100130264	0	1	-0.00840875	0	0
LOC100130298	LOC100130298	0	1	-0.00840875	0	0
LOC100130301	LOC100130301	-0.55195	1	-2.17833	1.0781	0.221901
LOC100130331	LOC100130331	0	1	-0.00840875	0	0
LOC100130357	LOC100130357	0	1	0.267226	0.182303	0.238478
LOC100130370	LOC100130370	0	1	0.728557	0.0608734	0.130305
LOC100130417	LOC100130417	0	1	-0.00840875	0.141199	0.151125
LOC100130451	LOC100130451	0	1	-1.00841	0.0135255	0
LOC100130452	LOC100130452	0	1	-0.00840875	0	0
LOC100130476	LOC100130476	1.13447	1	1.81359	0.320934	1.24676
LOC100130539	LOC100130539	0	1	-0.00840875	0	0
LOC100130587	LOC100130587	0	1	-0.00840875	0	0
LOC100130673	LOC100130673	0	1	-0.00840875	0	0
LOC100130691	LOC100130691	-0.642167	1	-1.16684	0.556046	0.263971
LOC100130700	LOC100130700	0	1	-0.00840875	0	0
LOC100130705	LOC100130705	0.062147	1	0.728557	0.233265	0.420485
LOC100130744	LOC100130744	-1.87547	1	-2.19061	5.29056	1.24017
LOC100130849	LOC100130849	0	1	-0.00840875	0	0
LOC100130872	LOC100130872	1.66167	1	3.09113	0.0281208	0.29596
LOC100130880	LOC100130880	0	1	0.991591	0.0404592	0.12991
LOC100130899	LOC100130899	-1.97843	1	-2.18675	7.55989	1.78304
LOC100130950	LOC100130950	-0.0173955	1	-0.705846	0.797079	0.520542
LOC100130954	LOC100130954	0	1	-0.00840875	0	0
LOC100130964	LOC100130964	0	1	-0.00840875	0	0
LOC100130987	LOC100130987	0.0337103	1	0.78514	0.796475	1.49916
LOC100130992	LOC100130992	0	1	-0.0824093	0.0684814	0.0694378
LOC100131047	LOC100131047	0	1	-0.00840875	0	0
LOC100131094	LOC100131094	-0.677984	1	-0.90215	4.76629	2.74187
LOC100131138	LOC100131138	-3.70749	1	-5.48414	5.72244	0.069599
LOC100131257	LOC100131257	1.37682	1	4.31352	0	0.0225881
LOC100131289	LOC100131289	1.39901	1	2.25838	0.422916	2.2934
LOC100131303	LOC100131303	0	1	-0.00840875	0	0
LOC100131315	LOC100131315	0.772484	1	3.79895	0	0.555245
LOC100131347	LOC100131347	0.685857	1	2.57655	0.0202559	0.184279
LOC100131496	LOC100131496	-1.66771	1	-2.54446	0.891107	0.155262
LOC100131564	LOC100131564	0.0186291	1	0.263013	1.97966	2.5587
LOC100131626	LOC100131626	0	1	-0.262982	2.73446	2.44619
LOC100131635	LOC100131635	0	1	-2.59337	0.345339	0
LOC100131655	LOC100131655	0	1	0.991591	0.0540809	0.13506
LOC100131691	LOC100131691	-0.696121	1	-1.02777	2.67849	1.40942
LOC100132057	LOC100132057	0	1	-0.181558	1.31266	1.2451
LOC100132062	LOC100132062	-0.868471	1	-1.01293	8.53666	4.55123
LOC100132077	LOC100132077	-0.324576	1	-0.593371	4.13558	2.94701
LOC100132078	LOC100132078	0	1	-0.00840875	0	0
LOC100132111	LOC100132111	0	1	-0.330337	0.27609	0.229832
LOC100132146	LOC100132146	0	1	-0.00840875	0	0
LOC100132174	LOC100132174	0	1	-0.00840875	0	0
LOC100132215	LOC100132215	0	1	-0.0296252	1.46851	1.54863
LOC100132287	LOC100132287	-0.939176	1	-1.07954	9.32195	4.74563
LOC100132304	LOC100132304	0	1	-0.00840875	0	0
LOC100132352	LOC100132352	0.160701	1	0.273931	28.9543	37.6928
LOC100132354	LOC100132354	0	1	-2.33034	0.0409201	0
LOC100132356	LOC100132356	-0.233986	1	-0.811717	1.1509	0.699889
LOC100132529	LOC100132529	0	1	1.31352	0.0288209	0.123388
LOC100132735	LOC100132735	0	1	-0.00840875	0	0
LOC100132741	LOC100132741	0	1	1.57655	0	0.0469662
LOC100132781	LOC100132781	0	1	-1.00841	0.207462	0.10518
LOC100132831	LOC100132831	0	1	-0.00840875	0	0
LOC100132891	LOC100132891	0	1	2.79895	0	0.0305018
LOC100133050	LOC100133050	-0.607265	1	-1.39174	1.96484	0.784155
LOC100133091	LOC100133091	0	1	-0.0250326	5.30172	5.6093
LOC100133267	LOC100133267	0	1	1.57655	0	0.104108
LOC100133286	LOC100133286	-0.979147	1	-1.22445	11.5291	5.30007
LOC100133315	LOC100133315	0.807778	1	1.21398	1.72509	4.33493
LOC100133331	LOC100133331	-0.868471	1	-1.01293	8.73045	4.65455
LOC100133445	LOC100133445	0.995071	1	1.67277	0.678773	2.38704
LOC100133461	LOC100133461	0	1	-0.00840875	0	0
LOC100133669	LOC100133669	0	1	1.69203	0.0997647	0.427112
LOC100133920	LOC100133920	-0.878965	1	-2.24107	0.529259	0.11083
LOC100133985	LOC100133985	0	1	2.57655	0	0.189002
LOC100134317	LOC100134317	0	1	0.6004	1.52505	2.51116
LOC100134368	LOC100134368	-0.0617629	1	-1.85641	0.252619	0.0636182
LOC100134391	LOC100134391	0	1	-0.00840875	0	0
LOC100134868	LOC100134868	0.20426	1	0.566285	2.10315	3.36041
LOC100144595	LOC100144595	0	1	-0.00840875	0	0
LOC100188947	LOC100188947	0	1	-0.00840875	0	0
LOC100190940	LOC100190940	0	1	-0.00840875	0	0
LOC100190986	LOC100190986	-0.21143	1	-0.318538	21.0316	18.1539
LOC100192426	LOC100192426	0	1	0.576554	0.0378976	0.0811235
LOC100233156	LOC100233156	0	1	-0.0824093	2.00305	2.0359
LOC100240728	LOC100240728	0	1	-0.00840875	0	0
LOC100240734	LOC100240734	0	1	-0.00840875	0	0
LOC100240735	LOC100240735	0	1	-1.2308	0.154773	0.0552178
LOC100268168	LOC100268168	0	1	0.774	0.28056	0.525495
LOC100270679	LOC100270679	0	1	-0.00840875	0	0
LOC100270746	LOC100270746	-0.815346	1	-1.4144	2.60491	1.03555
LOC100270804	LOC100270804	-0.875554	1	-1.42345	1.46991	0.582223
LOC100271832	LOC100271832	0	1	-1.00841	0.0503485	0.0179626
LOC100272216	LOC100272216	-1.53143	1	-1.86356	5.05864	1.4877
LOC100272217	LOC100272217	-1.02746	1	-1.7633	0.870674	0.267916
LOC100286922	LOC100286922	-1.56798	1	-2.7388	1.63188	0.242583
LOC100287010	LOC100287010	0	1	-0.00840875	0	0
LOC100287015	LOC100287015	-1.55229	1	-2.14591	1.4833	0.352793
LOC100287036	LOC100287036	0	1	0.728557	0.096867	0.186618
LOC100287042	LOC100287042	0	1	0.101915	2.70575	3.12686
LOC100287072	LOC100287072	0	1	0.182197	1.91727	2.34353
LOC100287098	LOC100287098	0	1	0.420049	2.06903	2.98746
LOC100287225	LOC100287225	0	1	-0.00840875	0	0
LOC100287592	LOC100287592	0	1	-0.00840875	0	0
LOC100287632	LOC100287632	0	1	-0.00840875	0.0656679	0.0702842
LOC100287704	LOC100287704	0	1	-0.00840875	0	0
LOC100287728	LOC100287728	0	1	2.31352	0	0.241995
LOC100287792	LOC100287792	0	1	-0.00840875	0	0
LOC100287834	LOC100287834	0	1	-0.00840875	0	0
LOC100287846	LOC100287846	0	1	-0.00840875	0	0
LOC100287944	LOC100287944	0	1	1.2811	0.328224	0.922156
LOC100288069	LOC100288069	-0.327003	1	-0.525071	11.7491	8.7843
LOC100288123	LOC100288123	0.18358	1	0.898482	0.426203	0.868184
LOC100288162	LOC100288162	-0.382152	1	-0.470313	37.2087	28.9104
LOC100288181	LOC100288181	-1.12197	1	-1.42127	1.81125	0.725316
LOC100288570	LOC100288570	3.67827	1	5.01078	0.163633	6.59678
LOC100288637	LOC100288637	0.454263	1	0.6243	2.51401	4.17426
LOC100288748	LOC100288748	0	1	0.198042	0.406371	0.503612
LOC100288778	LOC100288778	0.248586	1	0.312137	95.808	128.061
LOC100288814	LOC100288814	0	1	-0.00840875	0	0
LOC100288842	LOC100288842	-0.765547	1	-1.33673	4.48479	1.88574
LOC100288846	LOC100288846	0	1	-0.847944	0.566875	0.330941
LOC100288866	LOC100288866	0	1	-2.00841	0.0573586	0
LOC100288911	LOC100288911	0.747794	1	1.1767	2.70619	6.63037
LOC100288966	LOC100288966	0	1	2.57655	0	0.0684174
LOC100288974	LOC100288974	0.112451	1	0.84475	0.856172	1.67999
LOC100289019	LOC100289019	-1.22069	1	-1.62044	1.62843	0.565795
LOC100289092	LOC100289092	-0.711794	1	-1.18773	6.11606	2.86655
LOC100289230	LOC100289230	-0.712312	1	-1.25048	1.51817	0.679258
LOC100289333	LOC100289333	-1.01946	1	-3.00841	0.936295	0.0668076
LOC100289361	LOC100289361	-1.23699	1	-2.65226	1.83612	0.280742
LOC100289473	LOC100289473	0	1	-2.33034	0.125006	0
LOC100289495	LOC100289495	1.58332	1	2.24793	0.155314	0.818376
LOC100289511	LOC100289511	0	1	-0.0496314	19.6744	20.4638
LOC100289561	LOC100289561	0.0536288	1	0.282106	8.72352	11.4249
LOC100289580	LOC100289580	0.859529	1	1.07064	2.24423	5.08191
LOC100289650	LOC100289650	0.49984	1	3.57655	0	0.146741
LOC100289656	LOC100289656	0	1	-0.474727	2.71271	2.0938
LOC100289673	LOC100289673	0	1	-0.00840875	0.0184399	0.0197362
LOC100294145	LOC100294145	0	1	-0.00840875	0	0
LOC100294362	LOC100294362	0.552541	1	0.730091	3.55414	6.35124
LOC100303749	LOC100303749	0	1	-0.00840875	0.182145	0.19495
LOC100335030	LOC100335030	0	1	-0.831531	0.162528	0.0948837
LOC100379224	LOC100379224	-0.366486	1	-0.564802	4.85514	3.5312
LOC100420587	LOC100420587	2.5919	1	5.41786	0	0.335705
LOC100422212	LOC100422212	0	1	-0.00840875	0	0
LOC100422556	LOC100422556	0	1	0.129095	0.461768	0.549144
LOC100422737	LOC100422737	0	1	-0.00840875	0	0
LOC100499194	LOC100499194	0	1	-1.67137	0.181437	0.0539422
LOC100499484	LOC100499484	0	1	0.0940385	1.66853	1.91782
LOC100499484-C9ORF174	LOC100499484-C9ORF174	-1.06987	1	-1.39074	1.26397	0.51673
LOC100499489	LOC100499489	2.54743	1	3.37932	0.130471	1.55602
LOC100500773	LOC100500773	0	1	-0.00840875	0	0
LOC100505474	LOC100505474	0	1	-0.00840875	0	0
LOC100505478	LOC100505478	0	1	1.57655	0	0.0683612
LOC100505515	LOC100505515	0	1	-0.00840875	0	0
LOC100505540	LOC100505540	0	1	-0.00840875	0	0
LOC100505549	LOC100505549	0.44367	1	0.928397	0.812715	1.67666
LOC100505592	LOC100505592	0	1	-0.00840875	0.186387	0.199489
LOC100505622	LOC100505622	0	1	-1.59337	0.0681604	0
LOC100505625	LOC100505625	0	1	1.99159	0	0.0222824
LOC100505658	LOC100505658	0	1	-0.696465	0.263891	0.171483
LOC100505666	LOC100505666	0	1	0.38752	1.19522	1.68751
LOC100505683	LOC100505683	0	1	0.991591	0.0367059	0.117859
LOC100505715	LOC100505715	-0.471154	1	-0.863674	2.10968	1.24303
LOC100505716	LOC100505716	0	1	-1.0788	0.221279	0.106576
LOC100505718	LOC100505718	0	1	-0.00840875	0	0
LOC100505736	LOC100505736	0	1	-0.856406	0.0827835	0.0443015
LOC100505739	LOC100505739	0	1	1.31352	0.0159569	0.0683145
LOC100505776	LOC100505776	0	1	-0.00840875	0	0
LOC100505782	LOC100505782	-8.80074	1	-11.533	31.8291	0
LOC100505795	LOC100505795	0	1	-1.00841	0.0594624	0.025457
LOC100505811	LOC100505811	0	1	-0.00840875	0	0
